transliteration,translation,source_file
a-na su-ul-mi-KA as-pu-ra-am,I am writing to you about your well-being.,akkadian-translation.csv
a. sà me-e li ra-ti-bu,the field should be moistened with water!,akkadian-translation.csv
as-tap-ra-ak-ki ni-di a-bi-im la ta-ra-as-si,"I am writing to you herewith, do not be negligent!",akkadian-translation.csv
a . sà me-e as-sa-pu,The field I have just watered.,akkadian-translation.csv
at-ti la ta-qf-ip-pf-su-ma al-ki-i-ma a . sà bi-ti-i,"Do not believe him, but go and inspect the field!",akkadian-translation.csv
"5 ""gar sig4. al. [ù]r. ra ba-ag-ba-ku",I need 5 square poles of baked bricks.,akkadian-translation.csv
gum-ma sig4. al. [ù]r. ra sa-r[i]-ip-tum i-ba-as-Si te4-em-ka su-up-ra-am-ma,"If baked bricks are available, send me «your» word,",akkadian-translation.csv
m A. bi. a lu-ut-ru-da-ak-ku[m-m]a,so that I can send you the ships,akkadian-translation.csv
s ig 4. al. ill. . r a 1i-se-nu-nim,and the baked bricks can be loaded.,akkadian-translation.csv
Sum-ma s i g 4. al. ùr. r a ?a-ri-ip-tum la i-ba-as-si,"If baked bricks are not available,",akkadian-translation.csv
5 s ar s i g 4. al. ùr. r a -[m]a ar-hi-iS sil-ru-up-[m]a,quickly prepare 5 square poles of baked bricks,akkadian-translation.csv
"te4-em-ka [""su-u]p-r[a-a]m-ma","and (then) send me «your» word,",akkadian-translation.csv
ma. bi. a lu-ut-ru-da-kum,so that I can send you the ships.,akkadian-translation.csv
"as-""s[um wa-a]r-ka-at bu-za-la-tum [pa-r]a-si-im [ pd m a r d] u k —re-me-ni ù d i ""s ku r —ba-ni as- [p]u-ra-am",I sent Marduk-reméni and Adad-bani to take care of the case of Ijuzalatum.,akkadian-translation.csv
ki-m[a] diskur—ba-ni i-[i]r-re-[s]u-ka i-nd[i]-in-ma,"Give as much as Adad-bani asks from you,",akkadian-translation.csv
wa-[a]r-[k]a-[a]t bu-za-la-tum li-ip-pa-ri-[i]s-ma,so that the case of Huzâlatum can be taken care of,akkadian-translation.csv
"p d isk u r—ba-ni ne-me-tam la i-ri-as-s""i",and so that Adad-bani gets no complaints.,akkadian-translation.csv
"ha . z a. nu . u rn . s ar a-di la ba-ag-1u la na-pa-1[im] Pku-ub-bu-tum i""s-pur-am",Kubbutum wrote me that the garlic should not be dug up as long as it is not ripe.,akkadian-translation.csv
a-di la ba-as-lu la in-na-ap-pa-l[u],it should not be dug up as long as it is not ripe.,akkadian-translation.csv
a-na mi-nim ha . z a. n u. um. s a [ r ] 1a ba-ag-lu-us-stl-nu in-na-ap-pa-lu,Why should the garlic be dug up when it is not yet ripe?,akkadian-translation.csv
"ù mi-nu-urn sa a""s-sum a. s à-im a-wa-a-tim tu-za-ab-ba-lu",And what (is the reason) that you delay things because of the field?,akkadian-translation.csv
a-na a-wa-a-tim an-né-tim zu-ub-bu-lim û-ul tu-ta-ag-sar,You will not have the liberty to delay these things!,akkadian-translation.csv
"ka-ni-kam ar-hi-iS û-ul tu-""ge-ze-eb-Su-ma lu ti-de","If you do not have him draw up a sealed document quickly, you will know it!",akkadian-translation.csv
Id-ma tup-pf ta-am-ma-ru,"As soon as you see my tablet,",akkadian-translation.csv
a-la-lum ii-lu-ul-gu-ma ka-ni-kam gu-zé-eb-Su,keep him waiting and have him draw up a sealed document.,akkadian-translation.csv
sag.geme su-a-ti it-ti dam.gàr a-na-ku ap-tû-ur-si-ma,I myself ransomed that slave girl from the merchant,akkadian-translation.csv
ka-ni-ik-sa na-si-a-ku,I am carrying (with me) the sealed document about her.,akkadian-translation.csv
is-tu mu.10.kam sag.geme si-i ma-ah-ri-ja-ma,That slave girl has been with me for ten years,akkadian-translation.csv
ah-hu-ja û-ul ib-qti-{ru-si],my brothers did not claim her.,akkadian-translation.csv
i-na-an-na mu-ba-ad-du-um a-hi sag.geme su-a-ti a-sar-sa-ni il-te-qé,"Now Mubaddûm, my brother, has taken that slave girl elsewhere.",akkadian-translation.csv
Pis-me-diskur su-û a-na ma-har be-li-ja it-ta-al-kam,That Isme-Adad has gone to my lord,akkadian-translation.csv
be-li sa-ap-ti-su li-is-me-ma,let my lord hear what he has to say,akkadian-translation.csv
ka-ni-ka-ti-su li-mu-ur-ma,look into his sealed documents,akkadian-translation.csv
i-na mu-ûh-hi mu-ba-ad-du-um li-is-si-ma,proceed against Mubaddûm,akkadian-translation.csv
sag.geme li-te-er-ru-ni-sum,so that they will give him back the slave girl.,akkadian-translation.csv
Pis-me-diskur ir-ka ma-har dutu a-na be-li-ja li-ik-ru-ub,"May Isme-Adad, your servant, pray for my lord before Samas!",akkadian-translation.csv
be-li at-ta i-na su-ul-mi ù ba-la-ti a-na kâ.dingir.ra id er-ba-am-ma,"You, my lord, enter Babylon in well-being and good health",akkadian-translation.csv
bu-nu nam-ru-tum sa dmarduk ra-i-mi-ka ù diskur ba-ni-ka li-im-hu-ru-ka,may the pleasant faces of Marduk who loves you and Adad who created you welcome you!,akkadian-translation.csv
z f z . an . n a a-na sa-ka-an ku-ru-um-ma-ti-ja û-ul i-su,I do not have emmer for presenting my food offering.,akkadian-translation.csv
Pqû-ut-tu-ut-ta geme-ka a-na ma-ah-ri-ka at-tar-dam,"I am despatching Quttuttu, your slave girl, to you",akkadian-translation.csv
"ziz.an.na sa an-na ta-pu-la-an-ni 0,1 zfz.an.na gis.bân dutu su-bi-lam",have (her) bring me the emmer that you had consented to (give) me one PI of emmer in the seah-measure of Samas.,akkadian-translation.csv
suku a-na dEN.zu ra-i-mi-ka lu-us-ku-um-ma,I want to present a food offering to Sin who loves you,akkadian-translation.csv
ma-har dEN.zu lu-uk-ru-ba-ak-ku,I want to pray for you before Sin.,akkadian-translation.csv
a-we-lum GAL.UKKEN.NA erén kâ é.gal a-na erén.mes id-da-al-ba-an-ni,The honorable chief of the palace workmen has interfered with me about workmen.,akkadian-translation.csv
pa-ni erén.mes sa ma-ah-ri-ka sa-ab-tam-ma,Put yourself at the head of the workmen who are with you,akkadian-translation.csv
ni-di a-hi la ta-ra-as-si,Do not be slow!,akkadian-translation.csv
dmarduk ra-i-im-ka i-na su-mi dam-qf ù p1-ha-ti sa-1i-im-ti as-su-mi-ja li-la-ab-bi-ir-ka,May Marduk who loves you grant you old age in good reputation and a safe position for my sake!,akkadian-translation.csv
ki-ma ra-bu-ti-ka qf-bi-i-ma,Speak as is fit for your high position,akkadian-translation.csv
mâ-su a-na si-ib-tim la i-sa-ab-ba-tu,so that they do not seize his ship for requisition(s).,akkadian-translation.csv
ù a-di i-na ba-la-ti-im i-na UD.KIB.NUNki wa-af-ba-ta a-na a-bi-ti-su i-zi-is-sû,"Moreover, stand at his side as long as you are living in Sippar in good health.",akkadian-translation.csv
a-na a-x a)-i-a qi-bi-ma,Speak to A. ja:,akkadian-translation.csv
dutu ù diskur as-suln-ja li-ba-al-li-tù-ka,May Samas and Adad keep you in good health for my sake!,akkadian-translation.csv
as-sum un-ne-du-uk-ki sa tu-sa-bi-lam a-we-lum tu-sa-am e-li-ja it-ta-di,"Concerning the letters that you sent to me, the man has uttered slander against me.",akkadian-translation.csv
a-na wa-tar-dutu qi-bi-ma,Speak to Watar-Samas:,akkadian-translation.csv
dutu ù da-a x a) li-ba-al -li-tû -tI -ka,May Samas and Aja keep you in good health!,akkadian-translation.csv
a-nu-um-ma pdEN.zu-im-gur-ra-an-ni 12 ma.na urudu.sâr.a il-qi-a-am a-na se-ri-ka at-tar-da-ak-ku-um,"Herewith I have despatched Sin-imguranni to you, (who is) taking with him twelve minas of copper alloy.",akkadian-translation.csv
urn-ma dEN.ME.LI a)-ma,Thus says Ensi.,akkadian-translation.csv
dEN.zu ù dnin. gal as-sum ja a-na da-ri-a-tim li ba al li tû ka,May Sin and Ningal keep you in good health forever for my sake!,akkadian-translation.csv
as-sum da-bu-û-a-ga-mil ki-ma sû-ha-ru-um IA-IZ-um û-u1 ti-de-e,"Concerning Ahûa-gamil, do you not know that the servant is mine?",akkadian-translation.csv
sum-ma Pbu-la-lu[m] ha-si-ih a-na bu-la-lum mu-du-ud,"if Bulalum needs (it), deliver (it) to Bulalum",akkadian-translation.csv
sum-ma i-tilr—sa-lim ha-si-ih a-na i-tr—sa-lim mu-du-ud-ma ka-ni-ka-am le-qi,"if Itur-salim needs (it), deliver (it) to Itur-salim and take a sealed receipt",akkadian-translation.csv
sum-ma ta- -ta-a-ma g u d Au-ri-a-am-ma k . b a b b a r -am 1u-Aa-bi-1a-ku[m],"if you have already bought the ox, have him brought here and I will have the silver brought to you",akkadian-translation.csv
[1]a ta-Aa i)-at-TA-ar-Au,Do not write (his name) down!,akkadian-translation.csv
[dut] u li-ba-al-[li-it-k]a,May JamaA keep you in good health !,akkadian-translation.csv
wa-ar-ka-at a. A  -lim pu-ur-s-[m]a,Make an investigation about the field,akkadian-translation.csv
"s""e-e ba-ab-tim Au-ud-di-na",collect the barley still outstanding,akkadian-translation.csv
kuA.hi.a SAL.As.GR.meS  kuA.hi.a u8. u du . h i . a Au-ku-lu-tim  la-a Au-ku-lu-tim sa i-na bi-tim i-ba-aA-Au- Su-bi-lam,"Send me hides of year-old goats and sheepskins, tanned and untanned, (all) that are in the house",akkadian-translation.csv
[dub-p]f an-ni-a-am [i-na] a-ma-ri-im [a-n]u-um-ma [p]dEN . zu—re-me-ni a-[n]a se-ri-ku-nu at-tar-dam,"On seeing this tablet of mine, I have now despatched Sin-remenni to you",akkadian-translation.csv
ma-ah-ri-ku-nu li-si-ib ap-pu-tum,let him stay in your presence; please!,akkadian-translation.csv
a-na dEN.zu— dingir qi-bi-ma,Speak to Sin-ili,akkadian-translation.csv
a. A  g'4 i[d] um. m i . a a-na-ku e-[r]i-iA,I myself cultivated the field on the bank of the Nr-umminim Canal,akkadian-translation.csv
a-na a-bi-ia qi-bf-ma um-ma dEN.zu—na-di in—su mi-ma,To my father speak: here is what Sin-nadin-shumi says.,akkadian-translation.csv
dutu ù dmarduk da-ri-is u4-mi a-bi ka-ta li-ba-al-li-tu,"May Shamash and Marduk keep you, my father, in good health forever!",akkadian-translation.csv
[a-b]i lu sa-lim lu ba-li-it,May my father remain well and healthy!,akkadian-translation.csv
[a-na g]u-ul-mi a-bi-ia as-[p]u-ra-am,I am writing concerning the well-being of my father.,akkadian-translation.csv
Pi-din—dmarduk Ir-ka [i]-s[a]-an-ni-0.-kum a-ma a-bi li sa-al su,"Your servant Iddin-Marduk will come to you, then may my father question him!",akkadian-translation.csv
i-na b[i]-ti-ia-ma suku ü-ul i-su,Right in my house there is no food supply.,akkadian-translation.csv
5 se gur a-bi li-iq-bi-ma li-in-na-ad-na,May five kor of barley be given to me on my father's command!,akkadian-translation.csv
li-ib-bi la i-le-min,May my heart not become grieved!,akkadian-translation.csv
ma-ru-u s-ti ii-la ma-ru-us-ta-ka-a,Is what is painful for me not also painful for you?,akkadian-translation.csv
ù pi-is-ti û-la pi-sa-at-ka-a,And is an insult to me not also an insult to you?,akkadian-translation.csv
sum-ma i-na DI-tim a-hi at-ta qâ-ba-ka Pé—Se-mi i-m[a]-ba-ar,"If you are truly my brother, Bitum-semi will receive your statement.",akkadian-translation.csv
ki-ma i-na pa-ni-tim i-na sa ap ti ia sa-mi-a-ta,As you have heard from my own lips previously.,akkadian-translation.csv
dna-bi-um—a-na—X X i-ra-ag-gu-ma-am,Nabium-ana-alifu is bringing a claim against me.,akkadian-translation.csv
a-na na-pf-is-ti-ja ap-ta-la-ah,I became afraid about my living,akkadian-translation.csv
su-du-tam ar-si,I became dejected.,akkadian-translation.csv
be-el-ti a-na a-wa-ti-ja ni-di a-hi-im la i-ra-as-si,My lady must not be slow about my case!,akkadian-translation.csv
i-na pa-ni-ti as-pu-ra-ak-ku[m],I have written to you before,akkadian-translation.csv
1 gin kù.babbar tu-sa-bi-lam-[ma],"you sent me one shekel of silver,",akkadian-translation.csv
ù dub-pa-ka û-ul tu-sa-bi-l[am],but you did not send me your tablet.,akkadian-translation.csv
"kù.babbar il-ki-ka ""su-bi-la[m]",send me the silver of your fief.,akkadian-translation.csv
"sa-ma-am-ma ""su-bi-lam",Buy and send me,akkadian-translation.csv
[a-na s]a as-pu-ra-ak-kum ni-di a-hi la ta-ra-as-si-ma si-bu-ti lu-uk-su-ud,"Do not be slow about what I wrote to you, and let me attain my wish.",akkadian-translation.csv
"i-da-am la tu-sa-ar-sa-a-[ma] la ta-s""a-ap-pa-ra-am",You shall not raise objections nor write (them) to me.,akkadian-translation.csv
sa-a-ta a-pa-al,I will refund that.,akkadian-translation.csv
te4-ma-am [su-up]-ra-am,send me a report!,akkadian-translation.csv
"pa-nanam ""su-ur-si-a-am su-up-ra-am",write to me clearly!,akkadian-translation.csv
li-li-ku-ni-ik-kum,Let them come to you.,akkadian-translation.csv
i-na a-lim u d u . bi . a sa-bu-tum û-ul i-ba-as-si-i,is there no need of sheep in the town?,akkadian-translation.csv
d[u] tu ra-i-im-[ku-nu] i-na su-mi darn-qf-i[m] li-la-ab-bi-i[r-k]u-nu-t[i],May Samas who loves you grant you old age in good reputation!,akkadian-translation.csv
a-na d n a n n a— in. tu b qi-bi-ma,Speak to Nanna-intub:,akkadian-translation.csv
um-ma a-wi-il—d m a r. tu -ma,Thus says Awil-Amurrum.,akkadian-translation.csv
as-sum u r u d u. bi. a sa aq-bu-kum a-nu-um-ma Pd i§ k u r—ba-zé-er at-tar-da-ak-kum,"Concerning the copper I spoke to you about, now I have dispatched Adad-bazer to you.",akkadian-translation.csv
u r u d u. bi . a sa aq-bu-kum gu-bi-1a-a§-gu,Have him bring to me the copper I spoke to you about.,akkadian-translation.csv
a§-su-mi-ka a-na ma-am-ma-an ssa-ap-ti-ia ti-ul x[-x-]x-is,I did not restrain myself from speaking to anyone on your behalf.,akkadian-translation.csv
e-bu-ru-um qé-[r]u-u[b],The harvest is near!,akkadian-translation.csv
um-ma a-wi-li-ia-ma,Thus says Awilija.,akkadian-translation.csv
a-na gu-sa-nim sa ma-ab-ri-[k]a fbe-le-s[u-n]u a-b[a-t]i ù ma-si-ik-tam at-tar-da-ak-kum,I have dispatched Belessunu my sister and Masiktum to you because of the leather bag that is with you.,akkadian-translation.csv
gu-sa-nam i-di-in,"Hand (them) the leather bag,",akkadian-translation.csv
1a ta-ka-la-si-[n]a-ti,do not delay them!,akkadian-translation.csv
um-ma be-el-ta-n[i-m]a,Thus says Beltani.,akkadian-translation.csv
ù am-sa-li 1 g in kù. b a b b ar i-nu-ma ta-al-li-kam û-u1 ta-ad-di-na-am,"and yesterday, when you came, you did not give me (even) 1 shekel of silver.",akkadian-translation.csv
tup-pa-am an-ni-a-am ü-ul û sa-bi-la-kum na-ka-ar-tam i-sa-bi-la kum,"I did not have the servant girl bring you this tablet, but I had a stranger bring (it) to you.",akkadian-translation.csv
si-bu-tum mi-im-ma im-q[û-ta-ni],"Whatever need might confront me,",akkadian-translation.csv
as-sum sa a-na k a. din g ir . r [ a k] i ta-al-li-ku ma-di-is na-ak-d[a]-ku,I am very worried about the fact that you went to Babylon.,akkadian-translation.csv
[S]lu-lum-ka [t2 l]e4-em-ka [s]u-up-ra-am,Write me how you are and (write me) your report!,akkadian-translation.csv
û-ul ka-gi-id,The field is not ready,akkadian-translation.csv
i-na qâ-bé-e-ka b ù r è s e i k u a . s à su-a-ti a-na dda-gan—ra-bi ad-di-i[n],on your orders I handed this 24 acre field over to Dagan-rabi,akkadian-translation.csv
se-um li-in-na-di,Let barley be handed over,akkadian-translation.csv
i-ni-a-turn li-fg-sa-ap-ka-ma,let (the amount required for) the hire of the oxen be heaped up,akkadian-translation.csv
b ù r è s e i k u a. s à su-ti i-ip ra-am li in né-pu-us,so that this 24 acre field can be cultivated,akkadian-translation.csv
i-[n]a q[â]-be-ç-ka a. s à su-a-ti a-na d[d]a-[g]an—ra-bi ad-di-in,On your orders I handed this field over to Dagan-rabi.,akkadian-translation.csv
i-[n]a [g]u4. lli. a-ia 4 gu4 is-sil-q6-11-ma a-n[a] g [ lt 4. a] p i[ n -k]a it-ta-ad-di-nu,From among my oxen they have chosen 4 oxen and these have been assigned to your plow-team,akkadian-translation.csv
um-ma a-bu-ni-ma,Thus says Abuni.,akkadian-translation.csv
dutu ù dmarduk da-ri-is u 4-mi a-bi li-ba-al-li-tû,May Samas and Marduk keep my father in good health forever.,akkadian-translation.csv
gu-up-ra-am-ma li-il-qû-ni-ik-kum,Give a written order that they collect (them) for you.,akkadian-translation.csv
um-ma ip-qi-an-nu-ni-tum-ma,Thus says Ipqu-Annunitum.,akkadian-translation.csv
dutu ù dmarduk da-ri-is u 4-mi a-bi ka-ta li-ba-al-li-tû,"May Samas and Marduk keep you, my father, in good health forever.",akkadian-translation.csv
din g i r na-si-ir a-bi-ia re-es da-mi-iq-tim a-bi-ia li-ki-il,May my father's protective deity be favorably disposed towards my father.,akkadian-translation.csv
su-lum a-bi-ia ma-bar du tu ù dmarduk lu da-ri,May my father's well-being last forever before Samas and Marduk.,akkadian-translation.csv
ki-ma a-bi i-du-u,As my father knows,akkadian-translation.csv
a-na z i m b i r ki a-li-gu it-tu-ra-am,he returned to his city Sippar.,akkadian-translation.csv
[a-na] ab-bu bi-tim aq-bi-i-ma ab-bu <bi>-ti-[i]m 0-ba-am is ta ak nu,I spoke to the majordomos and the majordomos have made a promise,akkadian-translation.csv
urn-ma lu-nu-ma,thus they said,akkadian-translation.csv
a-na u4.10.kam 0.-aq-qa-ad kù.babbar i-pa-lu-ki,Within ten days they will pay you back the original amount of silver,akkadian-translation.csv
a-di i-pa-lu-ni-in-ni sû-ha-ar-tam i-na qâ-ti-ja û-ka-al,I will keep the girl in my power until they pay me back.,akkadian-translation.csv
"i-nu-ma i-ta-ap-lu-ni-in-ni a-na-ku te4-ma-am a-s""a-ap-pa-ra-ak-ki-i[m]","As soon as they have paid me back, I will write you a report myself.",akkadian-translation.csv
a-na be-la-nu-um ù ta-di-in—nu-nu qi-bi-ma,Speak to Bélânum and Taddin-Nunu,akkadian-translation.csv
um-ma ni-si—i ni su ma,Thus says Nisi-inisu.,akkadian-translation.csv
[is-t]u u4-mi la ta-li-ka [x x x] x t[a] ma hi a am,"Since the day that you went away, I have become frenzied",akkadian-translation.csv
ù i-ta-am sa i-li su-up-ri-im,"Also, write me the sign of the gods",akkadian-translation.csv
ù a-la-am sa wa-as-ba-ti i-na dub-pi su-ut-ri-ma,"also, describe in the letter the city where you live",akkadian-translation.csv
a-qè-er-r[u-ba-ak-ki-im],I will travel to you.,akkadian-translation.csv
a-na ni-si—i-ni-su qi-bi-ma,Speak to Nisi-inisu,akkadian-translation.csv
[u]m-ma as-qû-du-urn-ma,Thus says Asqudum.,akkadian-translation.csv
[as-sum] se-im sa ta-al-pu-ri-im,Concerning the barley that you wrote about,akkadian-translation.csv
[at-ti ti]-ni ki-ma sa le-um-ma [la i]-ba-al-lu-ti,you know that no barley is available.,akkadian-translation.csv
[a-we]-lu[m] ti-za-ab-ba-[a]l-ki,The man keeps you waiting.,akkadian-translation.csv
[se-u]m sa-ki-in i-na la re-qû-tim-ma û-ul û-sa-bi-la-ak-ki-im,Had there been barley in stock I could not have sent (it) to you because (I am) not free.,akkadian-translation.csv
kû. babbar lu sa bi la ki im ma se-am sa-mi,Let me send you silver and buy barley (with it).,akkadian-translation.csv
se-num sa ta-sa-am-m[i] ki-ma ja-e-em û-ul d[a-mi]-iq,The barley that you buy will not be as good as mine.,akkadian-translation.csv
ù pu-ba-a-tim li-id-di-nu-ni-ik-ki-im û-ul da-mi-iq,But if they offer you substitutes it is not good (either).,akkadian-translation.csv
ki-ma ta-ha-ab-ba-ti,Borrow (barley) as you (can) borrow.,akkadian-translation.csv
hu-ub-ti la ta-ta-na-Ma-si-ma,Do not be disturbed,akkadian-translation.csv
ki-ma ar-ti-qû se-am dam-0-am a-na re-si-ki lu-ub-la-ak-ki-ma,"as soon as I am free, I want to bring you good barley for your stock",akkadian-translation.csv
la ta-na-zi-qi,so do not worry!,akkadian-translation.csv
urn-ma bu-za-lum-ma,Thus says Huzâlum.,akkadian-translation.csv
sum-ma i-na ki-na-tim at-hu-ta ta-ra-am-m[i],If you truly love brotherliness,akkadian-translation.csv
a. s à a-gar-sa-ni la ta-na-di-ni-ma,do not give the field to somebody else,akkadian-translation.csv
la a-na-zi-iq,let me not be upset.,akkadian-translation.csv
