oare_id,transliteration,translation
dce8df93-a002-6cb0-2b78-44957c06b3c0,a-na a-šùr-i-dí qí-bi-ma um-ma a-šùr-na-da-ma a-bi₄ a-ta be-li a-ta-ma 1 ma-na KÙ.BABBAR ša kur-ub-IŠTAR ub-lá-ku-ni ù mì-ma lu-qú-tim ša ì-lí-a-lúm ú-šé-bi₄-lá-ku-ni i-na pá-ni-im-ma áb-kà-ma lu-qú-tum a-na ba-ra-im li-ik-šu-da-ma i-na ḫa-ra-nim lá-am-ḫu-ur-ší-ma a-na-kam li-ší-me-ma be-el qí-ip-tí-a ba-áb ḫa-ra-ni-a ša qá-ta-tim lá e-ri-ší-ma lá a-ba-áš šu-ma lu-qú-tum lá uṣ-a-ma a-na-kam lá i-šé-me ma-nu-um ša a-na ma-li-šu KÙ.BABBAR qá-ta-tí-a il₅-ta-pu-tù um-ma šu-nu-ma a-na ṣé-er a-bi₄-kà ta-lá-ak a-bu-um ki-i šu-mì-šu <big_gap> lu i-de₈ ma-num dam-qá-ni-ku-um a-na KÙ.BABBAR ma-aḫ-ri-kà na-dí-ma a-na-kam TÚG.ḪI.A a-na qá-tí-kà ù qá-tí-a KÙ.BABBAR ú-ša-qal-ma ke-na ak-ki-tim áš-ta-na ba am ma-am ù da-tám ki-a-ma ú-ša-qal šu-ma ku-a-am lá tù-šé-ba-lam₅ KÙ.BABBAR ša qí-ip-tí-a ù na-ak-ra-am ša a-šùr-ta-ak-lá-ku ú-šé-bi₄-lá-ku-ni lu-qú-tám za-ki-a-ma áb-kà-ma a-na-kam li-šé-me-ma ba-áb ḫa-ra-ni-a be-el qí-ip-tí-a lá i kà-le-e-ma lá a-ḫa-li-iq,"To Aššur-idī from Aššur-nādā: My dear father and lord, quickly dispatch the 1 mina of silver which Kurub-Ištar brought you plus whatever goods Ilī-ālum sent to you, so that the goods reach me to be available, and let me receive it en route so it will be heard here and the owner of the goods entrusted to me will not demand a guarantor when I am about to leave, and I shall not be put to shame. If the goods have not left so it will not be heard here, who then will let himself be noted as my guarantor for the silver in its entirety? They will say: ""Go to your father! Who knows whether the father is good for his name?"" Things are fine for you, in fact, silver lies in front of you, while I here repeatedly have to pay silver for textiles on your account and my own, and, yes, I constantly establish a reputation for truthfulness; and in this way I am paying the fees. If you do not send some of your own, then with respect to the silver entrusted to me plus the (silver) belonging to outsiders that Aššur-taklāku sent to you-- clear the goods and dispatch them so it will be heard here, and so that at my departure the owner of the goods entrusted to me will not hold me back and I shall not perish."
747878a6-2f3e-8cab-450f-4228c3a2f19d,a-na a-lá-ḫi-im e-me-me ù a-šùr-ta-ak-lá-ku qí-bi-ma um-ma a-šur-na-da-ma iš-tù <gap> 0.33333 ma-na 5 GÍN KÙ.BABBAR qá-tí 7.33333 ma-na qá-tí a-bi₄-ni sà-am-ru 18 ku-ta-ni 5 TÚG šu-ru-tum É kà-ri-im na-ad-a-ku-ma lá sà-am-ru 10 ku-ta-ni ù 40 TÚG šu-ru-tim É wa-áb-ri-ni e-zi-ib ŠÀ.BA 40 ku-ta-ni i qá-ti ú-ṣú-ur-ša-a-šur i-na-dí-ú-ma KÙ.BABBAR a qá-tim ša a-bi₄-ni i-ṭá-ḫi kà-ru-um i-dí-na-šu i-dí lá i-dí ù KÙ.BABBAR ma-lá qá-tí a-bi₄-ni ù qá-tí sà-am-ru té-er-ta-ak-nu li-li-kam 2.5 ma-na <gap> qá-dum KÙ.GI <big_gap> ḫu dan-a-šur <big_gap> <gap> URUDU 40 ma-na URUDU <big_gap> <gap>-ri-ni e-zi-ib <big_gap> <gap> <big_gap> <gap> 0.5 ŠE KÙ.BABBAR <big_gap> <gap> 2 ma-na KÙ.BABBAR ṣa-ru-pá-am qá-tí ù qá-tí a-bi₄-ni a-dí-ma ù 28.66666 ma-na 7.5 GÍN <gap> ša ILLAT-at pu-šu-ke-en₆ 30 ma-na URUDU IG-ḪI.A a-na 1 ma-na-im ša 3 TÚG.ḪI.A ša ur-šu ša šé-pì-a ta-áš-pu-ra-am um-ma a-ta-ma KÙ.BABBAR a ṣí-ib-tim i-lá-ak 2 {TÚG}a-bar-ni-ú ša šu-sú-en₆ ù i-a-tí <gap>-ma ub-lu-nim dí-na-ma mì-iš-lá zu-za 0.66666 ma-na 5.16666 GÍN KI ḫa-lu-li 0.5 ma-na KI a-zu 1.5 ma-na 7.5 GÍN KI tù-tù-li i mì-ma a-nim 2.5 ma-na KÙ.BABBAR ù ṣí-ba-tí-šu ša a-zu ša be-a-lim ni-ga-li ù 2 ma-na <gap> <gap>-na a-na ú-ṭí-tim ša-a-mì-im,"To Alāhum, Ememe and Aššur-taklāku from Aššur-nādā: After my account and our father's account had been recorded at 11 1/3 minas 5 shekels and 7 1/3 minas respectively, I have been booked for 18 10 kutānu-textiles and 4 black textiles I left in our guest-house. Thereof they will deposit 4 The colony has given it to me. Send me word telling me whether or not he has deposited anything and how much silver has been recorded for our father's account and mine. 2 1/2 minas of silver together with the gold ... Dān-Aššur ... 40 minas of copper I left in our guest-house. ... copper ... shekels 15 1/2 grains of silver ... I deposited 2 minas of refined silver on my account and on our father's account, so that 28 2/3 minas 7 1/2 shekels of silver is from Pūšu-ken's enterprise: As to the 1 mina for three textiles from Uršu transported by me, you have written, saying: ''The silver draws interest."" If they have brought the 2  2/3 mina 5 1/6 shekels is owed by Haluli. 1/2 mina is owed by Azu. Have paid in full out of all this 2 1/2  minas of silver plus interest belonging to Azu.  20+x sickles plus 2 minas ... Have paid 1 mina for grain."
60ce4409-fca1-3cf6-443b-5be3f82fe6c5,a-na a-šùr-i-dí qí-bi₄-ma um-ma a-šùr-na-da-ma 6 ma-na KÙ.BABBAR ṣa-ru-pá-am ša-du-a-sú ša-bu ša na-ru-qí-kà ku-nu-ki-a a-šùr-dan na-áš-a-kum 3 GÍN KÙ.BABBAR wa-ṣí-sú ša-bu ni-iš-pu-ra-kum i-na šé-ep šu-{d}IŠKUR um-ma né-nu-ma a-dí 10 u₄-me a-li-ku a-dí šé-ni-šu ù ša-lá-ší-šu i-lu-ku-ma a-ni-ma 5 ma-na.TA KÙ.BABBAR nu-na-ša-ra-kum wa-ar-ki-šu-nu-ma sí-kà-tum ú-ṣí-ú ma-ḫi-ru-um pá-ru-ud-ma i-na re-eš₁₅ ba-áb-tim ú-lá na-ad-ú-ma pá-am ú-lá nu-ma-lá KÙ.BABBAR-pu da-nu a-na KÙ.BABBAR ma-dim e ta-ad-gu₅-ul ší-mu ba-at-qú-ma ì-lí-a a-na wa-aḫ-šu-ša-na aṭ-ru-sú i-na KÙ.BABBAR a-nim 4 ma-na KÙ.BABBAR KI šu-a-nim al-qé-ma ṭup-pá-am ḫa-ar-ma-am ša ku-nu-ki-a šu-ut il₅-qé ša a-na 1 ma-na KÙ.GI <big_gap> ša i-na na-ru-uq a-šur-i-mì-tí lá-áp-tù ša-bu-a-ni-ni-ma lá ni-tù-ru-šu-ni,"To Aššur-idi from Aššur-nādā: Aššur-dān is on his way to you with 6 minas of refined silver, its transport tariff paid, from your joint-stock capital and under my seal. 3 shekels of silver, its export-duty, he has been paid. We wrote to you (in a letter) transported by Šū-Adad, saying: ""Within 10 days travelers will come here(?) two or three times, so now we shall set aside for you 5 minas each time."" But after they had left the sikkātum went out and the market is disturbed so we are not in a position to fulfil our promise given when the goods were commissioned. Silver is hard to get. Do not expect a lot of silver. Prices being low, I have sent Ilī-ālum to Wahšušana. Of the present silver I have received 4 minas of silver from Šū-Anum, and he in turn received a certified tablet with my seal, which says that we have been paid in full for the one mina of gold that was booked in Aššur-emūqi's  joint-stock company, and that we shall not raise the matter again."
fee68b6a-fffb-23ad-cbd2-6d225209569f,a-na pu-šu-ke-en₆ qí-bi-ma um-ma IŠTAR-pí-lá-aḫ-ma 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-dí-a-šur na-áš-a-ku-um šu-ma té-er-tí bu-ur-sú-en₆ mì-ma i-li-kam KÙ.BABBAR a-na pá-ni-šu šé-bi₄-il₅ i té-er-tí bu-ur-sú-en₆ 1 me-at 60 ku-ta-nu 4 GÚ AN.NA ku-nu-ke-e 6 TÚG.ḪI.A ša a-ki-dí-e na-ší a-ḫi a-ta ki-ma ša a-na ra-mì-ni-šu ta-ša-pu-ru-ma ú-pá-zu-ru-ni ù a-na i-a-im šu-pu-ur-ma TÚG.ḪI.A SIG₅-tim 50 TÚG lu-pá-zi-ru-nim ù i-na re-eš₁₅ ni-is-ḫa-tim i-zi-iz-ma u₄-nu-tí i-na É.GAL-lim lu-ur-dam šu-ma lá ku-a-tí ma-nàm i-šu,"To Pūšu-kēn from Ištar-pilaḫ; Idī-Aššur brings you 1 mina refined silver. If the instructions of Bur-Suen come at all, send silver ahead of him. From the instructions of Bur-Suen; 160 kutānum-textiles, 4 talents tin under seals, 6 Akkadian textiles, he carries. My dear brother, when you wrote to him himself and they his, then send your own so that they can hide? fine textiles, 50 textiles. Now, stand at the beginning of the excise so that they bring my goods down from the palace. Besides you, who do I have?"
e55337cc-5128-4fd5-eb7e-b96c217c90f9,a-na pu-šu-ke-en₆ qí-bi-ma um-ma ta-ri-ìš-ma-tum <gap> ù bé-lá-tum-ma lá tí-de₈-e ki-ma KÙ.BABBAR 1 ma-na.TA i-šu qá-tí-ni ṣú-ḫa-ru-ni ḫa-al-DU-ni a-bu-ni be-el-ni a-ta a-na ṣú-ḫa-ri lá ta-ša-lá-aṭ AN.NA ù TÚG-ba-tù a-dí a-na KÙ.BABBAR i-tù-ru-ni i-na É-tí-kà-ma li-ib-ší-ma a-na KÙ.BABBAR ta-er-ma KÙ.BABBAR šé-bi-lam na-áš-pè-ra-tù-ni a-šar ku-a-tí li-ib-ší-a,"To Pūšu-kēn from Tariš-mātum and Bēlātum: Do you not know?  Because someone has roughly a mina of silver (on them), the accounts of our 'boys' are ruined! Our dear father and lord, do not treat the 'boys' harshly. Let the tin and textiles, until they are returned for silver, be in your own house so that the silver will return and (you can) send the silver. Let our dispatches reach you wherever you are."
8e1f9ae8-8327-f3d2-9de1-57d48f542a77,a-na ša-at-a-šùr qí-bi-ma um-ma a-šùr-ma-lik šál-ma-ku mì-ma li-bi-ki lá i-pá-ri-id 2 pá-ni-ri ša al-pè-e ì-lí-ma-lik na-áš-a-ki-im a-pu-tum i-na {d}UTU-ši na-áš-pár-tí ta-ša-me-i-ni šu-lu-um-ki ú šu-lu-um É-be-tim šé-bi₄-lam,"To Šāt-Aššur from Aššur-mālik: I am well. Don't worry at all. Il-mālik brings you 2 ox-hides(?). Please, on the day that you read my letter, send me news about your well-being and the well-being of the household."
e1b388e1-f351-f18d-9b88-16b0777383cf,a-na pu-šu-ke-en₆ ù ša ki-ma i-a-tí a-na pu-šu-ke-en₆ qí-bi₄-ma um-ma DU₁₀-a-šùr-ma a-šu-mì ṭup-pì-im ša 10 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ DUMU ša-ra-wa ša i-na mì-ig-ra-tí-šu-nu pu-šu-ke-en₆ DUMU ša-ra-wa ù a-šùr-i-dí DUMU DU₁₀-i-<gap> ip-qí-du-ni-ku-ni ṭup-pá-am ša 17 ma-na KÙ.BABBAR ša ḫu-bu-ul pu-šu-ke-en₆ DUMU ša-ra-wa a-dí-šu-um-ma i-du-wa-ak na-áš-pè-er-tám ša a-šu-mì ṭup-pí-im ša 10 ma-na KÙ.BABBAR ša a-šùr-i-dí a-ḫi-i-a ša ki-ma ṭup-pá-am tù-šu-ru <gap>-<gap>-<gap>-<gap> na-áš-pè-er-tám ší-a-tí pu-šu-ke-en₆ ú-kà-al na-áš-pè-er-tám a-ta ù ša ki-ma i-a-tí ší-ta-me-a-ší-ma a ma-lá na-áš-pè-er-tim ṭup-pá-am ša 10 ma-na KÙ.BABBAR a-na pu-šu-ke-en₆ wa-šé-er-ma ṭup-pá-am šu-a-tí ù ṭup-pá-am ša ša-ba-e ša 10 ma-na KÙ.BABBAR ša ku-nu-ki-a ṭup-pu-ú ki-lá-lá-an-ma li-mu-tù,"To Pūšu-kēn, Pūšu-kēn and my representatives, and to Pūšu-kēn specifically, from Ṭāb-Aššur;  Concerning the tablet which states 10 minas silver, the debt of Pūšu-kēn s. Šarawa, which  Pūšu-kēn s. Šarawa and Aššur-idī son of Ṭāb-i? entrusted to you in their m., I have placed the tablet stating 17 minas silver the debt of Pūšu-kēn s. Šarawa with him and it will be killed. The letter which is concerning the tablet which states 10 minas silver of Aššur-idī my brother, instead of the tablet you released, Pūšu-kēn holds that tablet. You and my representative must read them and according to the našpertam, release the tablet that states ""10 minas silver"" to Pūšu-kēn and kill that tablet and the tablet of fulfillment for the 10 minas silver which has my seal--all the tablets."
e9011e48-1b10-5be3-6d7b-88ba0b231623,um-ma kur-ub-IŠTAR-ma a-na a-šùr-na-da qí-bi-ma 2 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI a-šùr-ba-ni ub-lam 15 GÍN.TA 30 ma-na AN.NA áš-a-ma-kum ŠÀ.BA 2 ma-na AN.NA qá-tim a-na pí-lá-aḫ-IŠTAR a-dí-in 28 ma-na AN.NA ku-nu-ki-a pí-lá-aḫ-IŠTAR na-áš-a-kum,"From Kurub-Ištar to Aššur-nādā: Aššur-bām brought me 2 minas of silver, its import duty added. I bought for you 30 minas of tin at the rate 15:1; thereof I gave 2 minas of tin for  expenses to Pilah-Ištar. Pilah-Ištar is on his way to you with 28 minas of tin under my seal."
7b6c1e5c-6a5a-4d61-10aa-0451b9f8d3d8,a-na šu-IŠTAR qí-bi₄-ma um-ma ì-lí-ba-ni-ma 0.66666 ma-na 3 GÍN KÙ.BABBAR ša me-er-i-tí-kà ša a-na ší-a-ma-tim ta-dí-na-ni a-šùr-ták-lá-ku iš-tí-a ša-zu-úz-tù-ni 2 {TÚG}a-bar-ni-e 1 {TÚG}ku-ta-nam SIG₅ ni-iš-a-ma-kum ku-nu-ku-ni a-šar da-da-a-a DUMU ku-um-ri-im ša sú-en₆ i-ba-ší-ú a-na-ku ḫa-ra-ni ša-ni-a-at šu-pu-ur-ma {TÚG}ṣú-ba-tim li-dí-nu-ni-kum,"To Šū-Ištar from Ilī-bāni: As for the 43 shekels of silver belonging to your daughter which you gave me for purchases, Aššur-taklāku with me and our certified representatives, we purchased for you 2 abarnium-textiles and 1 fine kutānum textile. They are available under our seals at (the house of?) Dadaya son of the priest of Suen. As for me, send another on my journey (?) so that he can give the textile to you."
9ec54fd0-c3a8-6da9-174f-8f9e15062f2d,a-na a-šùr-na-da qí-bi₄-ma um-ma ú-ṣú-ur-ša-a-šùr-ma ù a-šùr-ta-ak-lá-ak-ma 2 ma-na KÙ.BABBAR ku-nu-ki-ni da-a-a ù DUG-ṣí-lá-a-šùr na-áš-ú-ni-kum a-na-kam kà-ra-am am-ḫu-ur-ma ta-ta-lá-kà-nim i-na ú-mì-im ša ṭup-pá-am ta-ša-me-a-ni tí-ib-a-nim-ma a-tal-kà-nim a-šu-mì 25 {TÚG}ku-ta-ni ša tù-šé-bi₄-lá-ni-ni i-na lu-ḫu-sà-tí-a ṣa-áb-tù a-na É.GAL-lim né-li-ma um-ma ru-ba-tum-ma ṣa-bi₄-it TÚG.ḪI.A a-na AN.NA i-la-kam šu-ma {TÚG}ku-ta-nu i-ba-ší-ú li-qé-a šu-ma lá-áp-tù KÙ.BABBAR li-qé,"To Aššur-nādā from Uṣur-ša-Aššur and Aššur-taklāku: 2 minas of silver under our two seals Dāya and Ṭāb-Ṣill-Aššur are bringing to you. I confronted the colony here, but you will have to come anyway. Set out and come the very day you hear the letter. Concerning the 25  We went up to the palace, and the queen said as follows: ""The one who seized the textiles (and) the tin will come. If the  If they have been infested, take silver instead."""
697978cd-335f-e80a-5f59-09d494407510,um-ma a-šùr-i-dí-ma a-na a-šùr-na-da qí-bi₄-ma ki-ma šé-ep {d}IŠKUR ra-pì-dim é-tí ra-ḫi-iṣ ù a-ta ta-da-lá-ak a-pu-tum a-wa-at ì-lí ú-ṣú-ur a-na ni-ki-iš-tim ša DINGIR i-ṣí-ra-ku-ni lá ta-tù-ar ta-tù-ar-ma ta-ḫa-li-iq AN.NA ša i-na ṭup-pì-im lá-pu-ta-ku-ni i-na ni-kà-sí le-eš-ku-nu ù a-ta 6 ma-na 8 GÍN AN.NA ni-a-am i-na ni-kà-sí šu-ku-un 2 ma-na 13.33333 GÍN KÙ.BABBAR zu-zu ḫa-bu-la-am 1 ma-na KÙ.BABBAR iš-tí {d}UTU-ba-ni DUMU PUZUR₄.IŠTAR 0.5 ma-na 5 GÍN KÙ iš-tí {d}en-LÍL-ba-ni 1 ma-na KÙ.BABBAR ša iḫ-bu-lá-ku-ni 0.5 ma-na ša a-šùr-{d}UTU-ši ub-lá-ku-ni AN.NA-ak-šu 8 ma-na ù 6 ma-na AN.NA ša a-na ILLAT ta-ša-ku-nu le-qé-ma ŠU.NÍGIN 14 ma-na 8 GÍN AN.NA a-na ṣé-er KÙ.BABBAR i-dí-ma i-na a-li-ki-im ku-nu-uk-ma i-na e-ra-bi-kà-ma ki-ma šu-ul-mì-kà šé-bi₄-lá-am šu-ma a-ḫi a-ta li-bi₄ lá tù-lá-ma-an šu-ma {d}UTU-ba-ni lá-šu 1 ma-na KÙ me-eḫ-ra-tim i-dí-ma šé-bi₄-lá-am a-pu-tum qá-tí a-na ni-kà-sí i-ta-dí,"From Aššur-idī to Aššur-nādā: As if by the foot of divine Adad in full rush my house is devastated! But as for you-- you have gone away! Please, please heed the words of the gods! Do not renounce the decision that the god has drawn up for you. If you renounce it, you will perish! The tin for which I was booked in the tablet, let them claim that at the accounting. Then you too may claim 6 minas 8 shekels of tin belonging to us at the accounting. Zuzu owes me 2 minas 13 1/3 shekels of silver. 1 mina of silver is owed by Šamaš-bāni son of Puzur-Ištar. 1/2 minas 5 shekels of silver is owed by Illil-bāni. The 1 mina of silver which he borrowed from you, the 1/2 mina which Aššur-šamšī has brought to you-in tin it was 8 minas--plus the 6 minas of tin that you will claim for the enterprise--take that, and then add in all If you are truly my brother, do not make me angry. If Šamaš-bāni is absent, then make available a corresponding amount of 1 mina of silver and send it to me. Please, let my share be deposited at the time of the accounting."
4d531959-088f-50a6-e0fd-212bb447a4b7,a-na mu-za ú pu-šu-ke-en₆ a-na mu-za qí-bi-ma um-ma lá-ma-ša-ma 3 a-lu-na-tum ša sí-pá-ri a ša-lá-ší-šu šu-ga-ri-a-ú a ša-lá-ší-šu ma-az-lu-gu₅ ši-ta it-qú-ra-tum ša sí-pá-ri 2 sú-pá-nu ma-me-ri 3 ḫa-ṣí-nu kà-lá-pu 4 ar-za-lu ù 1 sí-ru ša 20 ma-na mì-ma a-nim a-dí-na-ki-im a-ḫa-tí a-tí-i a-na pu-šu-ke-en₆ pí-qí-sú-nu a-šu-mì ú-nu-tim a-mì-tim iš-tù 8 MU.ŠÈ iš-tí-a za-ni a-ḫa-ma 7 ú-kà-pu ša-pí-ú-tum ŠÀ.BA 3 ú-kà-pu a-na pé-ru-a ta-dí-ni ší-tí ú-kà-pì a-na ar-na ú a šé-ni-šu ta-ma-lá-ki ku-nu-ki-a a-na pu-šu-ke-en₆ dí-in ú sí-ru sà-ḫe-er-tum e-lá-nu-ma e-zi-ba-ki-šu ú šu-a-tí dí-i-ni a-ḫa-tí a-tí-i mì-ma ú-tù-ub-tim ša ta-du-nu-šu-ni i na-áš-pè-er-tí-ki lu-up-tí-im,"To Muza and Pūšu-kēn, to Muza specifically, from Lammaša: I gave you 3 almonds in bronze, 3 knives, 3 forks, 2 bronze dishes, 2 supānum-bowls, a mamirum, 3 ḫaṣṣinum-axes , a kalappum-ax, 4 arzallum-tools , and a cauldron weighing 20 minas. My dear sister, entrust them to Pūšu-kēn! Regarding these goods, they have been with for 8 years. Separately (there are) 7 thick saddle cloths. Thereof you gave 3 of the saddlecloths to Peruwa. The remainder of the saddlecloths went to Arnu-[xxx]. Also, another thing, give the boxes with my seal to Pūšu-kēn! Give that also (to Pūšu-kēn?). My dear sister, write to me in your letter to all the ... which you give to him."
a8e9fba9-30ac-4113-1958-fcf42cfa9139,a-na pu-šu-ke-en₆ ú a-šùr-ma-lik qí-bi-ma um-ma lá-ma-sí-ma a-na a-šùr-ma-lik qí-bi-ma TÚG kà-ab-tá-am ša i-na ILLAT a-šur-iš-ta-ki-il₅ DUMU sú-kà-li-a ša ú-šé-bi-lu-kà i-li-kam-ma pu-šu-ke-en₆ um-ma šu-ut-ma ú-lá i-dí-nam <gap>-<gap> šu-ut a-ma-kam <gap>-ta-i-na-ma KÙ.BABBAR ú ší-a-ma-tí-šu ša iš-tù ma-al-ú-šu ša-na-tim šé-bi-lá-nim,"To Pūšu-kēn and Aššur-mālik from Lamassī: To Aššur-mālik: The 1 heavy textile which I sent to you in the caravan of Aššuriš-tīkal s. Sukkallīya came and Pūšu-kēn said, ""He did not sell it."" he (said?) ""There .... and send the silver and its purchases which have been due for a year."
b9128501-8c96-8688-8619-026847b75050,a-na a-šur-na-da qí-bi₄-ma um-ma a-šur-ta-ak-lá-ku-ma 0.33333 ma-na KÙ.BABBAR ku-nu-ki-a a-na a-bi₄-ni ša ḫa-bu-lá-ak-šu-ni 4 GÍN KÙ.BABBAR a-na ni-qí-i-kà i-dí-a-bu-um DUMU i-dí-IŠTAR na-áš-a-kum šu-ma ì-lí-a-lúm i-li-kà-am 2 GÚ AN.NA ša a-bi₄-ni šé-bi₄-lá-nim a-šar ba-lá-ṭí-šu le-pu-uš a-pu-tum ki-ma AN.NA i-na É.GAL-lim uṣ-a-ni šé-bi₄-lá-ma i-dí-a-šur a ma-lá té-er-tí-a lá ta-ga-mì-il₅,"To Aššur-nādā from Aššur-taklāku: 1/3 mina of silver under my seal for our father--money I owe to him--and 5 shekels of silver for your sacrifices Iddin-abum, the son of Iddin-Ištar, is bringing to you. If IIī-ālum has come then send me 2 talents of tin belonging to our father, so I can secure a profit for him. Please, As (soon as) the tin comes out of the palace, send it to me! As to Iddin-Aššur, in accordance with my instructions do him no favours."
985223ce-071e-7229-029c-64c17b15755c,a-na pu-šu-ke-en₆ qí-bi₄-ma um-ma DINGIR-mu-ta-bi₄-il₅-ma ù en-nam-a-šur-ma i-na 4 GÚ AN.NA ku-nu-ki ša a-lim{ki} ša DINGIR-mu-ta-bi₄-il₅ ub-lá-ni nu-ba-li-iṭ-ma a-na a-bi₄-i-lá-am-dim 1.5 ma-na.TA i-tí-ir ŠÀ.BA 0.83333 ma-na 2 GÍN a-na É kà-ri-im e-ri-ib-tí AN.NA-kà ni-iš-qúl ší-tí AN.NA-kà 4 GÚ 5 ma-na 8 GÍN AN.NA-kà iz-ku-am 9 GÍN 22.5 ŠE.TA AN.NA-kà ta-dí-in KÙ.BABBAR-áp-šu 26.83333 ma-na 1.8333300000000001 GÍN i-na 6 TÚG šu-ru-tim ù 2 ku-ta-ni ša li-wi-tim ŠÀ.BA 3 šu-ru-tim ù 2 ku-ta-ni a-na ma-lá té-er-tí-kà a-na a-lá-ḫi-im a-dí-in ší-tí TÚG.ḪI-tí-kà 3 TÚG šu-ru-tim a-na 40 LÁ 1 ma-na URUDU ta-ad-nu ŠÀ.BA 32 ma-na a-na ku-ta-nim áš-qúl-ma a-na qá-tí-kà a-na É kà-ri-im a-dí-i ší-tí URUDU-kà 7 ma-na URUDU i li-bi₄-a <gap> TÚG ša a-ki-dí-e <gap> <gap>-<gap>-<gap>-<gap> al-qé-ú <gap> <gap>-<gap>-<gap>-<gap> ta ta-ad-nu e-ri-ib-tí <gap> ša a-na É kà-ri-im ni-dí-in 20 ma-na.TA li-tí ší-tí URUDU-kà iš-tí lu-lu i-ba-ší-ú 18 GÚ 45 ma-na iz-ku-am 1.66666 ma-na 5 GÍN.TA 10.66666 ma-na 2.83333 GÍN KÙ.BABBAR-áp-šu ŠU.NÍGIN 38.5 ma-na 5 GÍN KÙ.BABBAR-áp-kà ù 1 GÚ 4 ma-na URUDU ŠÀ.BA 10 ma-na KÙ.BABBAR a-šur-i-mì-tí ub-lá-ku-um 11 ma-na 3.33333 GÍN KÙ.BABBAR a-ḫu-qar ub-lá-ku-um 12 ma-na KÙ.BABBAR i-dí-{d}UTU ub-lá-ku-um a-ḫa-ma 5.5 ma-na 8 KÙ.BABBAR <gap> ma-na KÙ.BABBAR a qá-tí i-dí-{d}UTU ŠU.NÍGIN 38.66666 ma-na 5.33333 GÍN KÙ.BABBAR i-li-kà-ku-um ù 41.66666 ma-na i li-bi₄ DINGIR-mu-ta-bi₄-il₅,"To Pūšu-kēn from Ilī-mutabbil and Ennam-Aššur: From the 4 'talents' tin under seals from the city which Ilī-mutabbil brought, we 'cleared' and he tāru to Abi-ilamdim at a rate of 1 1/2 minas. Thereof, we weighed out 52 shekels to the colony office as the entry tax. (As for) the remainder of your tin, your tin cleared 4 talents 5 minas 8 shekels. Your tin is sold at a rate of 9 shekels 22 1/2 grains (per shekel silver). Its (yield in) silver was 26 minas 51 5/6 shekels. From the 6 šurum-textiles and kutānum-textiles that were wrappings, thereof I gave 3 šurum-textiles and x kutānum-textiles to Al-aḫum according to your instructions. The remainder of your textiles are 2 šurum-textiles. They are sold for 39 minas copper. Thereof, I weighed out 32 minas for a kutānum-textile and deposited it in your account in the colony office.  The remainder of your copper, 7 minas copper, are with me. ... Akkadian textiles, which I took .. are sold. ... eribti ... which went to the colony office, we gave. 20 minas liti silver? The remainder of your copper is with Lulu. They cleared 18 talents 45 minas.  At a rate of 1 minas 45 shekels,  its silver is 10 minas 42 5/6 shekels. In all, your silver is 38 minas 30+ shekels. Now, as for the 1 talent 4 minas copper,  Aššur-imittī brings to you thereof 10 minas silver. Ahuqar brings you 11 minas 3 1/3 shekels silver. Idi-Šamaš brings you 12 minas silver. Separately 5 minas 38 shekels silver ....  x minas silver are in the hands of Idi-Šamaš. x minas are to the account of Idi-Šamaš. In sum, 38 minas 45 1/3 shekels silver goes to the two of us. And 41 minas 40 shekels is with Ilī-mutabbil."
