transliteration,translation
ki-ma hi-im-ṭá-tim ša DAM.GÀR áš-me-ú a ší-a-tí na-áš-pé-ra-tim ša DAM.GÀR ša a-lim{ki} ša na-áš-a-ku-nu-tí-ni PUZUR4.IŠTAR na-áš-a-ku-nu-tí,"As I heard the heated words of the merchant, that is why Puzur-Ištar is bringing you the missives from the merchant in the City that I was to bring to you."
a-hu-ú-a a-tù-nu i ša-am-ší na-áš-pé-ra-tim ta-áš-me-a-ni ih-da-ma a ma-lá na-áš-pé-ra-tim ep-ša-ma úz-ni ša DAM.GÀR pé-té-a,"My dear brothers, take care, the very day you hear the missives, you must act in accordance with the missives and inform the merchant."
<gap> tám-kà-ri-im <gap> lu-qú-tum <gap>,<gap> of the merchant <gap> goods <gap>
at be-lu-a <gap> lá tù-ša-lá <gap> ar-ta-ma <gap>-ša-ni <gap>,my lords <gap> do not question.
i-ša-qal šu-ma i-na ma-lá u4-me-šu lá iš-qúl 1½ GÍN.TA i-na ITU.KAM a-na 1 ma-na-im,He will pay three weeks from the hamuštum of Hinnaya.
ú-ṣa-áb ITU.KAM ša sà-ra-tim li-mu-um ša qá-tí šu-hu-bur IGI šu-ku-bi4-im DUMU šu-sú-in IGI i-ku-pì-a DUMU pì-lá-ah-a-šur 9 ma-na,"If he does not pay at the fulfillment of his term, he will add (interest at the rate of) 1 ½ shekels per mina per month."
URUDU KI i-zi-zi-a ⅔ ma-na,Izizia owes 9 minas copper.
AN.NA KI en-nam-a-a áš-kà-pì-im 2 GÍN KÙ.BABBAR KI šu-ku-bi4-im lá ki-dí-im IGI PUZUR4.IŠTAR DUMU i-kà-a 3 GÍN,en-nam-a-a the leatherworker owes ⅔ mina tin.
5 ma-na KÙ.BABBAR ṣa-ru-pá-am ú-zu-bi-iš-kum DUMU šu-a-nim i-na ší-im SÍG.HI.A ša ú-ší-na-lam il5-qé,Uzub-iškum son of Šu-Anum has received 5 minas of refined silver from the proceeds of Ušinalam's wool.
IGI i-dí-ku-bi IGI a-lá-bi-im DUMU šu-a-šùr IGI en-na-sú-in,"Witnessed by Iddin-Kūbi, by Ali-abum son of Šu-Aššur, by Enna-Suen."
um-ma en-um-a-šùr-ma a-na SIG5-pí-i-a-šur qí-bi-ma,From Ennam-Aššur to Damiq-pī-Aššur:
i-na pá-ni-tim-ma áš-pu-ra-kum um-ma a-na-ku-ma šu-ma ILLAT-at-kà i-sà-ri-dam ù a-ta qá-dí-ma ILLAT-tí-kà sí-ir-dam-ma lu-qú-tám ša DAM.GÀR ša ta-ra-dí-ú TÚG.HI.A SIG5-tim bi-ir-ma i-na ma-a-ma ú-lá i-na ú-na-ap-sé e-zi-ib-ma ší-tí TÚG.HI.A ma-ṭí-ú-tim lu i-na ša DAM.GÀR i-ba-ší-ú lu ša bé-ú-lá-tí-kà ù-lu i-na ša bé-ú-lá-at ṣú-ha-re-e i-ba-ší-ú qá-dí-ma tap-pá-e-kà a-na É.GAL-lim le-ru-bu-nim,"I wrote you earlier, saying: ""If your caravan is loading up, then you too should pack up together with your caravan, and choose textiles of good quality from the goods of the merchant that you are leading, and leave them in Mamma or in Unapše, and the rest of the less good textiles - both from what remains of the merchant's and from your own working capital and from the working capital of the servants - should enter the palace together with your partners."""
a-ni na-ab-ri-tum i-na ur-šu i-ṣa-ba-at-ku-nu,"Now, the hiatus has overtaken you in Uršu."
ki-ma ku-pá-um ma-du-ni a-na lu-qú-ut DAM.GÀR-ri-im ša ki-ma qá-qí-dí-a ú-lá áš-tap-ra-am,"Because there is a lot of snow, I have not sent anyone on whom I could rely for the goods of the merchant."
i-na na-áp-ṭí-ir ku-nu-tí ù a-na-ku ú-lá ša ki-ma qá-qí-dí-a a-ṭa-ra-dam-ma mì-li-ik lu-qú-tim ša DAM.GÀR a-ma-lik,"At the opening of snows, then I shall send either myself or someone I can rely on, and I shall make a decision about the merchant's goods."
mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma tí-ir-tí DAM.GÀR hi-mì-tum i-li-kam,"What is that you wrote, saying: ""A heated letter from the merchant came."
a-na-ku sà-ah-ra-ku-ma a-na lu-qú-tim ša DAM.GÀR mì-li-ik-ša ma-lá-kam lá a-al-té-e ba-a-nim i-a-tí ta-ša-pá-ra-am a-pu-t,"I have personally been delayed and been unable to take any decision about the merchant's goods."" Come on, it is to me you write! Urgent, guard the goods of the merchant;"
um-ma tám-kà-ru-um-ma a-na en-nam-a-šur SIG5-pí-a-šur ù a-lá-hi-im qí-bi-ma,"From the merchant to Ennam-Aššur, Damiq-pī-Aššur and Ali-ahum:"
a-hu-a a-tù-nu KÙ.BABBAR 1 GÍN lu i-na ba-áb-tim tal-qé-a lu i-na lu-qú-tí-a iz-ku-a-ma SIG5-pí-a-šur a-na pá-ni-a ṭù-ur-da-nim,"My dear brothers, as for every shekel of silver you have received from my outstanding claims or that has been cleared from my goods - send Damiq-pī-Aššur to me (with it) <gap>"
a-dí <gap> i-na ša-am-ší ṭup-pí ta-ša-me-a-ni ṭù-ur-da-šu,Orphan! Send him the very day you hear my letter!
i-na pá-ni-tim <gap>-ga-<gap> tám-kà-ri-im KÙ.BABBAR 1 GÍN tù-šé-ṣí-a ù i-na lu-qú-tim KÙ.BABBAR iz-ku-a-am,"Earlier <gap> of the merchant <gap> you realised every shekel of silver, and silver was cleared for me from my goods."
KÙ.BABBAR tù-ša-aṣ-bi-ta-ma a ma-lá na-áš-pé-er-tim ša tám-kà-ri-im lá tù-ša-as-ha-ra-ni,"You have had the silver seized, and in accordance with the message from the merchant you must not delay me."
ha-ra-na-am dí-na-ni-ma li-ba-am a-na tám-kà-ri-im dí-na-ma a-m-ru u4-me-šu lá i-ma-i-du,"Arrange a caravan trip for me and encourage the merchant, so his ill-wishers will not multiply."
um-ma SIG5-pì-a-šur-ma a-ma me-eh-ra-at na-áš-pè-er-tim ša na-áš-a-ku-ni ú-za-ku-nu ap-té,"Damiq-pī-Aššur said: ""Now, I have informed you about the copy of the missive that I am bringing."""
a-hu-a a-tù-nu i-hi-da 1⅓ ma-na AN.NA i-na <gap> qá-tí-a a-na e-ni-iš-ta-ri-im a-dí-in,"My dear brothers, take care - 1 ⅓ mina of tin from <gap> at my disposal I gave to Enišārum."
18 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šùr DUMU sú-kà-lí-a i-na ší-im SÍG.HI.A ša ú-ší-na-lam il5-qé,Ennam-Aššur son of Sukkalliya has received 18 minas of refined silver from the proceeds of Ušinalam's wool.
IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI <gap> DUMU en-na-nim IGI ku-<gap> DUMU IŠTAR-<gap>,"Witnessed by Aššur-imittī son of Dudiki, by Tūraya son of Uzuwa, by Enna-Suen son of Iddin-abum."
a-ta-ta a-na en-na-sú-in DUMU šu-a-nim iṣ-ba-at-ni-a-tí-ma um-ma a-ta-ta-ma,"Atata seized us against Ennam-Suen, son of Šu-Anum and Atata said:"
a-ma 3 li-me URUDU ru-ba-um wa-ah-šu-ša-na-i-um a-na ga-ma-ar-tim,"Look here, 3000 (minas of) copper the ruler of Wahšušana has promised to pay to you as a final settlement."
e-pu-ul-kà KÙ.BABBAR ší-im-šu a-na a-lim{ki} tù-ša-ak-ša-dam me-na-lam,You would see to it that the silver paid for it would reach me in the City.
a-ta ta-kà-al ší-im-tám a-na-ku a-lá-qé,You would enjoy the profit on it and I would obtain the capital sum.
um-ma en-na-sú-in-ma KÙ.BABBAR ší-im URUDU a-na a-lim{ki} ù-ša-ak-ša-da-ku-ma ší-ma-am a-ša-a-ma né-ma-lam a-na-ku a-kà-al,Ennam-Suen answered: I would see to it that the silver paid for the copper reaches you in the City and I would make purchases (with it) and the profit (on it) I would enjoy.
IGI na-áb-sú-in DUMU pì-lá-ah-IŠTAR IGI ma-lik-e-nam DUB.SAR,"In the presence of Nab-Suen, son of Pilah-Ištar, of Malik-ennam, the scribe."
a-na i-ku-<gap> ú zu-zu-wa qí-bi-ma um-ma a-lá-bu-ma,"To Iku <gap> and Zuzuwa, thus Ali-abum:"
mì-nam áš-ta-na-me-ú a-mur-IŠTAR É-tí ú-da-lu-hu,"What is this that I hear by rumor, that Amur-Ištar is troubling my household?"
a ṣé-er KÙ.BABBAR 10 ma-na im-hi-ṣí-ni,He has harmed me for an amount of 10 minas of silver!
a-ma-kam a-mur-IŠTAR i-na É-be-tim ṭù-ur-da,Over there chase Amur-Ištar out of the house.
<gap>-bi-i <gap> iš-tí i-na-a-a ṭá-hi-a-šu-ma a-na kà-ri-im li-im-šu-ur-šu,"<gap> confront him with Innāya, so that the latter can coax him along to the kārum."
a-hu-ú-a-tù-nu a ṣé-er ṣú-ha-ar-tim ú É-be-tim e-ku-nu li-li-ik am-tum i-ha-li-iq,"Please, my brothers, keep an eye on the girl and on the house. The maid might perish!"
KIŠIB kà-ri-im ha-hi-im kà-ru-um dí-nam i-dí-in-ma,The Hahhum colony has passed a verdict: The colony passed a verdict:
šu-ma šu-be-lúm ù en-na-sú-in me-er-ú i-dí-a-bi4-im lá i-li-ku-ú-ma iš-tí šál-ma-a-šùr lá i-na-me-ru-ú-ma a-li i-ma-gu5-ru-ni lá e-ta-wu-ú lu-qú-tám a-na šál-ma-a-šùr ú-šu-ru-ú a-ba pá-šé-er a-wa-tim,"If Šu-Bēlum and Enna-Suen, Iddin-abum's sons, do not leave and meet with Šalim-Aššur and do not discuss in order to come to an agreement, then they must release the goods to Šalim-Aššur. Aba was the arbitrator."
a-na ku-li-a DUMU a-lá-bi4-im DUB i-dí-na-bi4-im DUMU šu-IŠTAR GUDU4 ša IŠTAR,"To Kuliya, son of Ali-abum, tablet of Iddin-abum, son of Šu-Ištar, priest of Ištar."
a-na ku-li-a qí-bi-ma um-ma i-dí-na-bu-um-ma,Say to Kuliya. (seal of Iddin-abum) Thus says Iddin-abum: (seal of Iddin-abum)
10 GÍN KÙ.BABBAR ša ÌR ṣú-ha-ri-ni ú e-nu-mì-ili5 a-na PÚZUR-a-šur DUMU a-hu-wa-qar i-hi-ib-lu-ni šu-ma na-áš-pè-er-tí ša a-ta-a ša ta-sí-ú-ma KÙ.BABBAR ta-al-qé-ú a-ta-áb-lá-ku-um na-áš-pè-er-tám ša ku-nu-ki-a tù-ša-ra-am,"10 shekels of silver for which Urdum, our servant, and Ennum-ilī had become indebted to Puzur-Aššur, son of Ahu-waqar - if I deliver to you a letter of Ataya, stating that you have settled accounts and have collected that silver, will you then release to me the letter with my seal?"
um-ma ku-li-a-ma šu-ma na-áš-pè-er-tám lá ta-ta-áb-lam 10 GÍN KÙ.BABBAR ta-ša-qá-lam,Kuliya answered: If you do not deliver to me that letter you shall pay me 10 shekels of silver.
ra-da-<gap> a be-e-tim na-ší šál-ma-ni ú ṣú-ùh-ru-um ša-lim,<gap> is bringing to the house. We are well and the youngsters are well.
ší-it-ru-kà ša té-zi-bu ù ší-it-ri ša {d}UTU-ba-ni e-zi-bu šu-a-nim a be-e-tim na-ší <gap> qá-qá-da-tum ma-da-tum <gap> e-ma-ru ma-du-tum <gap> a-tí-dí-šum <gap>,"With your scarfs, which you left behind, and those which Šamaš-bāni left behind, Šu-Anum is on his way to the house."
KIŠIB ú-ra-a DUMU ma-na-na KIŠIB ì-lí-dan DUMU i-dí-a-šur KIŠIB ma-nu-um-ba-lúm-a-šur DUMU ib-ki-im,"Sealed by Uraya son of Manana, by Ili-dan son of Iddin-Aššur, by Mannum-balum-Aššur son of Ikbum."
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.
ma-ma-hi-ir i-šu ITU.KAM ku-zal-li li-mu-um bu-zu-ta-a a-na ša-na-at i-ša-qal šu-ma lá iš-qú-ul a-na 10 ma-na-e 1 ma-na.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb,"Iddin-abim s. Aššur-bani owes Man-mahir 20 minas refined copper. He will pay one year from the month of Kuzallī, eponymate Buzutaya. If he does not pay (on time), he will add 10 minas per mina per month."
ma-la lu-qú-tum a-na a-šùr-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu,"With regard to what goods had been entrusted to Aššur-bēl-awātim and which Šalim-Aššur had taken out, if anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him."
a-na É šál-ma-a-šùr a-na a-wa-tim né-ru-ub-ma,"We entered Šalim-Aššur's house to settle the case,"
um-ma šál-ma-a-šùr-ma i-a-tí a-na bu-ru-uš-ha-dim i-na ma-ak-sú-e-im a-na hu-bu-ul ÌR a-bu-ša-lim ša-qá-lim i-ra-de8-ú-ni a-ta 30 TÚG ku-ta-ni ù ANŠE ṣa-lá-ma-am ša ÌR ta-lá-qé-e,"and Šalim-Aššur said: ""While they are going to lead me personally to Burušhaddum in fetters to pay the debt of the slave Abu-šalim, will you on the other hand take 30 kutānu-textiles and a black donkey from the slave?"""
um-ma šu-be-lúm-ma ke-na ša ÌR-dí-a a-bu-ša-lim al-qé ša-lim-a-šur ša ni-iš a-lim{ki} úz-na-tí-ni il5-pu-ut,"Šu-Bēlum answered: ""Yes, I have taken what belongs to my slave Abu-šalim."" Šalim-Aššur impressed on us what had been sworn by the City, and Šalim-Aššur said:"
um-ma ša-lim-a-šur-ma a-šar ÌR a-na ÌR-dí-kà lá i-tù-ru-ú ma-a a-na ÌR-dí-a i-tù-wa-ar,"and Šalim-Aššur said: ""In case the slave does not raise claim against your slave, then, will he raise claims against my slave?"""
um-ma šu-be-lúm-ma šu-ma a-na ku-a-im i-tù-a-ar a-na TÚG.HI.A ù ANŠE.HI.A a-za-za-kum a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma,"Šu-Bēlum answered: ""If he raises claim against yours, then I guarantee for the textiles and the donkey for you."" The Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger."
IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI ú-ra-a IGI ì-lí-dan IGI ma-ni-um-ba-lúm-a-šùr,"Witnessed by Uraya, by Ilī-dan, by Man-num-balum-Aššur."
a-na ší-ip-ri ša a-lim{ki} ù kà-ri-im kà-ni-iš ṣa-he-er-GAL qí-bi-ma um-ma ša-lim-a-šùr-ma,To the envoys of the City and the plenary assembly of Kanesh colony;
bé-lu-a a-tù-nu ṭup-pá-am ša kà-ri-im bu-ru-uš-ha-dim ṣa-he-er GAL ù ṭup-pá-am ša ú-ší-na-lam DUB.SAR ša kà-ri-im bu-ru-uš-ha-dim DUMU i-ba-a ù ṣú-ha-ru-um ša ú-ší-na-lam a-na kà-ri-im kà-ni-iš ṣa-he-er GAL a-šu-mì a-bu-ša-lim ÌR ub-lu-nim-ma,"From Šalim-Aššur: My dear lords, the scribe of the Burušhaddum colony, Ibaya's son, and a servant of Ušinalam brought a tablet from the plenary assembly of the Burušhaddum colony and a tablet from Ušinalam to the plenary assembly of the Kanesh colony concerning the slave Abu-šalimm,"
um-ma šu-nu-ma 16 li-me 40 ma-na URUDU ší-im SÍG.HI.A a-bu-ša-lim ÌR a-na ú-ší-na-lam ha-bu-ul 30 li-me URUDU ša nam-e-dim ša e-kál-lim ha-bu-lu ú-ší-na-lam ú-ṣa-li-im um-ma šu-nu-ma a-bu-ša-lim li-li-kam šu-ma a-bu-ša-lim lá-šu be-el-šu li-li-kam a-na-kam a-na na-áp-ša-tí-ni ù KÙ.BABBAR-áp <gap> a-bu-ša-lim ni-ša-hu-ut,"and they said: ""The slave Abu-šalim owes 16,040 minas of copper, the price of wool, to Ušinalam. As to the 30,000 minas of copper from the others that they owe to the palace, he has angered Ušinalam."""
ší-ip-ru ša a-lim ku-lu-šu-nu-ma ù kà-ru-um kà-ni-iš ṣa-he-er GAL ṭup-pí iš-ta-me-ú-ma,All of the envoys from the City and the plenary assembly of the Kanesh colony heard this
um-ma a-tù-nu-ma a-li-ik-ma ú-ší-na-lam tù-ṭá-áb a qá-tí ili5-ba-ni hu-ra-ṣa-num DUB.SAR ša kà-ri-im bu-ru-uš-ha-dim ú ṣú-ha-ri-im ša,"and you said ""You must go and satisfy Ušinalam."" You handed me over to Ilī-bāni, Huraṣānum, the scribe of the Burušhaddum colony and Ušinalam's servant together with my merchandise that had arrived from the City,"
KIŠIB šu-ku-bi-im DUMU a-šùr-i-dí KIŠIB i-dí-IŠTAR DUMU a-šùr-i-dí sú-in-na-da DUMU en-um-a-šùr tap-pá-i-ni,"Sealed by Šu-Kūbum son of Aššur-idī, by Iddin-Ištar son of Aššur-idī; Suen-nādā son of Ennam-Aššur was our (absent) partner."
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš ṣa-he-er GAL i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,"The plenary assembly of the Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger."
ša hu-bu-ul i-dí-a-bi-im 13 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tù ha-mu-uš-tim ša kàr-ri-a,The debt of Iddin-abim is 13 minas refined silver.
a-na 36 ha-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1½ GÍN.TA,From the hamuštum of Qarwiya he has 36 weeks to pay.
i-na ITU.KAM a-na ma-na-im ú-ṣa-áb ša a-mur-IŠTAR ù a-šùr-i-mì-tí,If he does not pay 1 ½ shekels will be added per month per mina by Amur-Ištar and Aššur-imittī.
mì-li-ik lu-qú-tim ša tám-kà-ri-im mì-il5-kà,<gap> take a decision concerning (the textiles) belonging to the merchant.
i-nu-mì i-dí-a-bu-um a-na mu-a-tim ta-ad-nu-ma É a-šùr-bé-el-a-wa-tim wa-áš-bu ša ki-ma ili5-ba-ni ÌR ù tám-kà-ru-šu e-ru-bu-ma,"When Iddin-abum was dying and was staying in Aššur-bēl-awātim's house, the representatives os Ilī-bāni, Wardum and his customers, came in(to the house) and"
um-ma ša ki-ma ili5-ba-ni-ma ni-kà-sí iš-tí-ni ší-sí-ma,"Ilī-bāni's representatives said: ""Settle accounts with us!""-"
um-ma i-dí-a-bu-um-ma ṭup-pí-ku-nu kà-i-lá ù ṭup-pu-a lá-pu-tù-ma i-ba-ší-ú ša-lim-a-šur a-hi li-li-kam-ma iš-tí-šu ší-sí-a ù am-ma ša ki-ma i-a-tí šu-{d}EN.LÍL ù a-mur-IŠTAR i-ša-ha-at a-hi-a li-zi-zu a-dí a-hi-i i-lá-kà-ni ma-ma-an ṭup-pí-a lá i-pá-té,"but Iddin-abum answered: ""Hold your tablets ready, for my tablets are written and available. Let my brother Šalim-Aššur come, and then settle with him. Then my own representatives, Šu-Illil and Amur-Ištar may assist my brother. Until my brother arrives no one may open my tablets."""
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ba-áb DINGIR-lim ší-bu-tí-ni ni-dí-in,"The Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger in the Gate of the God."
IGI a-ku-za IGI lá-qé-ep IGI ṣí-lu-lu,"Witnessed by Akuza, by Lā-qēp, by Silūlu."
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na KIŠIB la-qé-pì-im DUMU {d}AB-ba-ni KIŠIB i-tur4-DINGIR DUMU a-mur-IŠTAR,"Sealed by Akuza son of Šu-Anum, by Uraya son of Manana, by Amurrum-bāni son of Manana, by Lā-qēpum son of Illil-bāni, by Itūr son of Amur-Ištar."
2 e-ma-re-e a-na ½ ma-na 3 GÍN KÙ.BABBAR 2 e-ma-re a-na ⅓ ma-na 5½ GÍN KÙ.BABBAR 1½ GÍN KÙ.BABBAR i-na ší-im TÚG-ba-tim ša a-na a-ší-tí-šu tí-sà-ba-am iš-ú-mu-ú ŠU.NÍGIN 1 ma-na KÙ.BABBAR i-na li-bi a-lu-ta-ni hu-ša-na-lim IGI hu-na-da-du-a e-me-šu ú ší-ší-im ša a-lu-ta-ni IGI ba-za-za-a ⅔ ma-na 5 GÍN,"2 donkeys, for 33 shekels of silver, 2 donkeys for 25 ½ shekels of silver, 1 ½ shekel of silver from the price of a textle, when he bought a tisābu-garment for his wife - in all 1 mina of silver due from alutani Huanālum, witnessed by Hunadadua, his son-in-law and the <gap> of Alutani, and by Bazazaya."
KÙ.BABBAR ší-im 2-ší-na e-ma-re áš-du-na-ni hu-ša-na-lim ha-bu-ul IGI hu-na-da-du-a IGI hu-ur-du-na-ni IGI ba-za-za-a,"45 shekels of silver, the price of 2 donkeys Ašdunani Hušanālum owes, witnessed by Hunadadu, by Hurdunani, by Bazazaya."
½ ma-na KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi na-na-li-i ù ú-ba-ar-za-a a-hi-šu-ú IGI ú-šu-bu-ha-ma-za-a IGI du-me-ni IGI hu-na-da-du-a IGI ba-za-za-a-a ⅓ ma-na 4 GÍN,"½ mina of silver, the price of 2 donkeys owed by Nanalī and Ubarzaya, his brother, witnessed by Ušubuhamazā, by Dumeni, by Hunadadua, by Bazazaya."
KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi4 ku-li-a pá-ší-ri-im IGI ba-za-za-a IGI hu-na-da-du-a IGI ú-a-na-me-a tap-pá-i-šu-ú IGI ha-šu-ta-a-li-i,"24 shekels of silver the price of 2 donkeys, owed by Kuliya, the retailer, witnessed by Bazazaya, by Hunadaduam, by Uanamea, his partner, and by Hašutayalī."
½ ma-na KÙ.BABBAR ší-im 2 e-ma-re i li-bi ba-za-za-a IGI ur-dim IGI a-li-a,"½ mina of silver, the price of 2 donkeys, owed by Bazazaya, witnessed by Urdum, by Aliya."
ŠU.NÍGIN 3 ma-na 9 GÍN KÙ.BABBAR-áp-kà i da-áš-e i-ša-qú-lu,"All together: 3 minas and 9 shekels, your silver, they will pay in spring."
ṭup-pu-ú ha-ru-mu-tum ša ší-bi-a ša me-er-e i-dí-a-bi4-im,Certified tablets with my witnesses concerning the sons of Iddin-abum.
a-lim <gap> be-lá-nim <gap> KIŠIB a-ta-ta <gap>,broken <gap> -ālim <gap> Bēlānum <gap> seal of Atata <gap>
GÍN KÙ.BABBAR SAHAR.BA i-ṣé-er DUMU a-šur-{d}UTU-ši DAM.GÀR i-šu,"<gap> shekels 'dust silver' <gap>, son of Aššur-šamšī, [owes to the creditor."
iš-tù ITU.KAM hu-bur a-na ITU-<gap>-KAM i-ša-qal,From month VI he will pay in <gap> months.
šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,If he does notepay he will add interest in accordance with the rule of the kārum.
wa-bi-il5 ṭup-pí-im šu-ut DAM.GÀR li-mu-um a-šùr-mì-ti DUMU i-dí-IŠTAR KIŠIB en-um-a-šùr DUMU a-ba-<gap>,"The bearer of the tablet is the creditor. Eponymy of Aššur-imittī, son of Iddin-Ištar."
KIŠIB <gap> DUMU a-mur-IŠTAR KIŠIB a-bi-a-a DUMU ú-zu-a,"Seal of Ennum-Aššur, son of Aba <gap>, seal of <gap>, son of Amur-Ištar, seal of Abiaya son of Uzua."
⅓ ma-na 5 GÍN KÙ.BABBAR SAHAR.BA be-ú-lá-at ku-li-ia DUMU a-lá-bi4-im a-bi-a-a DUMU ú-zu-a ú-kà-al iš-tí KÙ.BABBAR uk-ta-al,"⅓ mina 5 shekels of 'dust silver' the capital of Kuliya, son of Ali-abum, Abiaya, son of uzua, has in possession, he is held by the silver."
šu-ma a-e-ma ú-da-pì-ir-ma ag-ra-am ú-ga-ar-ma ig-re ag-ri-im ú-ma-lá <gap>,"If he goes away somewhere else, I will hire a hireling and he will compensate the wages of the hireling."
um-ma a-mur-IŠTAR-ma a-na ku-li-a a-šur-e-nam šál-ma-a-šùr ù {d}MAR.TU-ba-ni qí-bi-ma,"Thus says Amur-Ištar to Kuliya, Aššur-ennam, Šalim-Aššur, and Amurrum-bāni:"
a-na-kam 1-<gap> TÚG.HI.A dam qú-tim wa-at-ru-tim a-na šál-ma-a-šùr DUMU a-šùr-ba-ni áp-qí-id,"""Here I entrusted 2? textiles of extremely good quality to Šalim-Aššur; son of Aššur-bāni, the textiles are encumbered."
TÚG.HI.A ma-áš-kà-tum a-na TÚG.HI.A šu-nu-ti {d}MAR.TU-ba-ni iš-tí šál-ma-a-šùr <gap>-ri-id-ma iš-ra-tim ša É kà-ri-im ú <gap> tám ša É.GAL-lim <gap> ú-lá-ma-da-ni,For those textiles Amurrum-bāni <gap> together with Šalim-Aššur and the tithe of the kārum office and the <gap> tax due to the palace <gap> he will charge me.
a-šùr-e-nam <gap> ½ ma-na KÙ.BABBAR <gap> i li-bi4 a-sà-nim DUMU ì-lí-iš-tí-kál ší-im AN.NA <gap> KÙ.BABBAR ù TÚG.HI.A i li-bi4 <gap>,<gap> mina(s) and 3 shekels of silver are due by <gap> seize him and make him pay.
DUMU a-mu-ra ⅓ ma-na <gap> iš DUMU šu-hu-bu-ur <gap> KÙ.GI ki-ša-am i li-bi <gap> e-nam-a-šùr ša <gap> a-wa-tim <gap> a-tù-nu lá <gap> ni lu-lá-pí-ta-ku-nu-tí <gap>-ma tí-de8-a a-šar <gap>,"<gap> ½ mina of silver due by <gap> -ennam, which Aššur-ennam <gap> ½ mina of silver <gap> due by Asānum son of Iliš-tikal, the price of tin. <gap> silver and 2 textiles due by <gap>, son of Amura. ⅓ mina due by <gap> iš, son of Šu-Hubur."
17 GÍN KÙ.BABBAR ší-im e-ma-ri-im 30 ma-na URUDU IŠTAR-pí-lá-ah a-na ar-be-e-šu <gap> ù-kà-pu-ú ša-pì-ú-tim 9 ma-na URUDU SIG5 i ší-im sú-ub-ri-im 1 ma-na URUDU ší-kam iš-tí DUMU IŠTAR-ba-ni 2 kà-ar-pát kà-mu-nu mì-ma a-nim i-na du-ur-hu-mì-it i-ba-ší,"17 shekels of silver, the price of a donkey, 30 minas of copper of Ištar-pilah, 4 sets of thick saddleclothes, 9 minas of refned copper from the price of a slave, 1 mina of šikku-copper with the son of Ištar-bāni, 2 jars of cumin - all this is available in Durhumit."
10 pí-ri-kà-nu 1 GÚ SÍG.HI.A 2 ú-kà-pé-e 80 lu-ur-ma-tum 10 ma-na Ì.GIŠ sà-ar-dam sà-áp-tí-nam ni-ib-ra-ra-am 2 ší-it-re-e ša za-al-pá 2 e-ma-re ú ù-nu-sú-nu mì-ma a-nim a-na a-šùr-i-mì-tí a-dí-in,"10 pirikannu-textiles, 1 talent of wool, 2 saddle-rugs, 80 pomegranates, 10 minas of olive oil, a saptinnu - and a nibrāru-textile, 2 scarfs from Zalpa, 2 donkeys with their harness - all this I gave to Aššur-imittī."
