transliteration,translation
ší-tí KÙ.BABBAR-pì-kà 4.66666 ma-na 4 GÍN i li-bi4-a,4 2/3 minas 4 shekels (from my own funds?) is the remainder of your silver. 
ší-tap-ku-um É kà-ri-im i-ba-ší-ma a ší-a-tí KÙ.BABBAR-áp-kà ak-lá,"There was a ""depositing"" at the colony office and (to?) it I withheld your silver."
um-ma a-na-ku-ma šu-ru-ni-um ma-e i ṣé-ri-šu-nu lá i-ša-tí <gap> ma <gap>,"(I said), ""The šuruniʾum will not *drink water from their backs."""
KIŠIB PÚZUR-ì-lí DUMU DINGIR-iš-tí-kál KIŠIB wa-sí-pu-ur-šu KIŠIB a-šur-re-ṣí KIŠIB ta-ri-ku-ta-ša 2.75 GÍN AN.NA šu-ma <gap> lá i-ta <gap> 1 GÚ URUDU SIG5 ù 2 GÍN KÙ.BABBAR ta-ri-ku-ta a-na a-šur-du-ri ú-ta-ar iš-tù ḫa-muš-tim ša kur-ub-IŠTAR na-bi-sú-en6 DUMU PUZUR4-<gap>,"Seals: Puzur-ilī s. DINGER-iš-tí-kàl, wa-sí-pu-ur-šu, Aššur-rēsī, ta-ri-ku-ta-ša."
um-ma a-šur-i-dí-ma a-na a-šur-na-da qí-bi4-ma 3.6666600000000003,From Aššur-idī to Aššur-nādā:
ma-na KÙ.BABBAR <gap> te9-zi-ba-am 1,You left me 3 2/3 minas of silver;
ma-na 0.5 GÍN KÙ.BABBAR ša šu-IŠTAR 2,1 mina 1/2 shekel of silver belongs to Šū-Ištar;
ma-na LÁ 0.5 GÍN KÙ.BABBAR {d}IŠTAR-pì-lá-aḫ tù-šé-bi4-lam 1.3333300000000001,2 minas less 1/2 shekel of silver you sent to me with Ištar-pilah;
ma-na KÙ.BABBAR ṣa-ru-pá-am dan-a-šur ub-lam ŠU.NÍGIN 8 ma-na,Dān-Aššur brought me 1 1/3 mina of refined silver--in all: 8 minas.
ŠÀ.BA lu-qú-ut 2 ma-na 16.66666 GÍN LÁ 7.5 ŠE a-šur-na-da DUMU ir-nu-it ú-šé-ṣí-a-kum 2.25,Thereof I sent off to you goods worth 2 minas 16 2/3 shekels less 7 1/2 grains with Aššur-nādā son of Irnuid;
GÍN ig-ri sá-ri-dim a-ḫa-ma a-dí-šu-um 16.5,"I further gave him 2 1/4 shekels, the wages of a donkey-driver. "
GÍN KÙ.BABBAR a-na šu-sú-en6 4.5 GÍN a-na áš-qú-dí-a,16 1/2 shekels of silver to Šū-Suen (and) 4 1/2 shekels to Asqūdia--
a-dí-šu-nu-tí ra-ku-sú <gap>,"I gave to them, they are bound by contract. "
šu-ma i-na li-bi4-kà lá i-šu-ú 16 GÍN.TA AN.NA i-na-pu-lu-ni-kum,"If they have no claims on you, they must repay you in tin at the rate 16: 1."
ù iš-tí a-šur-SIPA ma-lá ta-ší-ta-ni 16 GÍN AN.NA ra-ku-us,Also Aššur-rē'ī has been bound by contract (at the rate) 16:1 in tin for your remaining claim on him.
ṣa-ba-sú-ma ša-áš-qí-il5-šu,Seize him to have him pay.
iš-tù ší-im URUDU ù 1 GÍN 15 ŠE KÙ.BABBAR ša i-na li-bi4-šu tí-šu-ú ša-qú-lu 0.33333 ma-na 3 GÍN 22.5 ŠE KÙ.BABBAR a-na a-šur-SIPA a-pu-ul 0.33333,"After the price of the copper and 1 shekel 15 grains of silver, which he owed to you, had been paid, I paid as balance to Aššur-rē'ī 23 shekels 22 1/2 grains of silver."
ma-na KÙ.BABBAR ší-im ANŠE a-na ú-ṣú-ur-ša-a-šur áš-qúl 5,"1/3 mina of silver, the price of a donkey, I paid to Uṣur-ša-Aššur."
ma-na ḫu-ša-e i ša-am-ší tù-uṣ-ú ta-al-qé KÙ.BABBAR-áp-šu-nu 4 GÍN 0.5,The day you left you took 5 minas of scrap metal worth 4 shekels of silver.
GÍN 15 ŠE wa-ṣí-tum,The export duty was 1/2 shekel 15 grains;
ta-áš-pu-ra-ma ú-ṣí-ib 5.5,"you wrote me about it, and I added it."
ma-na KÙ.BABBAR ša šé-ep en-am-a-šur 3 GÍN i sá-nu-qí-im im-ṭí-ma am-ší-ma i ni-kà-sí lá áš-ku-na-kum 2,"As to the 5 1/2 minas of silver carried by Ennam-Aššur, 3 shekels were found to be missing during the check, but I forgot to charge it to you at the accounting."
UDU ša DUMU pè-da-a 5.5 ma-na 1,2 sheep belonging to Pidaya's son: 5 1/2 mina;
UDU 1.8333300000000001 ma-na ša i-dí-lim 1,1 sheep worth 1 5/6 mina belonging to Iddin-ilum;
UDU 3 ma-na 1 UDU 2.5 ma-na 5 GÍN 1 UDU 2 ma-na 10 GÍN ša a-šur-SIPA 1,"1 sheep: 3 minas, 1 sheep 2 1/3 minas 5 shekels, 1 sheep: 2 minas 10 shekels belonging to Aššur-rē'ī;"
UDU 2.33333 ma-na ša zu-a 1,1 sheep worth 2 1/3 minas belonging to Zua;
UDU 2.6666600000000003 ma-na ša tù-lí-a 1,1 sheep worth 2 2/3 minas belonging to Dunnia;
UDU 3.33333 ma-na ša DUMU tù-lí-a-ma GAL 1,1 sheep worth 3 1/3 minas--the same Dunnia's eldest son.
TÚG 8.66666 ma-na ša a-šur-DU10 ta-am-ší-ma áš-qúl,"You forgot 1 textile worth 8 2/3 minas belonging to Aššur-ṭab, so I paid."
ŠU.NÍGIN URUDU 32 ma-na LÁ 5 GÍN KÙ.BABBAR-áp-šu-nu 0.33333 ma-na LÁ 0.83333 GÍN a ší-im TÚG-tim ù UDU.ḪI.A ša ta-am-ší-ú áš-qúl 1-<gap>,"The total in copper: 32 minas less 5 shekels, in silver: 1/3 mina less 5/6 shekels, I have paid as the price of the textile and the sheep which you forgot about."
GÍN iš-tù ša-du-a-at KÙ.BABBAR-pì-kà ša šé-ep be-lí-a-lim ù DUMU ku-um-ri-im a-pu-ul 3 LÁ 0.25,I paid as compensation 1[+ x] shekels after the transport tariff on your silver transported by Bēlī-ālum and the son of the priest.
GÍN KÙ.BABBAR iš-tù ša-du-ú-tum gám-ra-at-ni a-na IŠTAR-pì-lá-aḫ ù DUMU ir-nu-it a-pu-ul 1,After the transport tariff had been spent I paid as compensation 3 less 1/4 shekels of silver to Ištar-pilah and Irnuid's son.
ma-na KÙ.BABBAR a-ší-im 2 GU4.ḪI.A ù ú-ṭí-tim a-na me-er-e ša-ku-li-im ag-mu-ur,1 mina of silver I spent on the price of 2 oxen and grain to feed the sons.
ší-tí KÙ.BABBAR-pì-kà 3 ma-na 0.66666 GÍN i-na li-bi4 5 ma-na 1 GÍN KÙ.BABBAR lu-qú-tim ša šé-ep en-nam-be-lim ú-ṣa-ḫe-er,"The rest of your silver: 2 minas 2/3 shekels, I deducted from the 5 minas 1 shekel of silver, the shipment transported by Ennam-Bēlum;"
ší-tí KÙ.BABBAR-pì-a 2 ma-na 0.33333 GÍN i-na pá-né-e-ma šé-bi4-lam li-ba-kà,"send the rest of my silver, 2 minas 1/3 shekels as soon as possible."
lá tù-lá-ma-an,Do not be angry.
a-na a-wi-li aḫ-ša-aḫ-ma al-qé,"I wanted it for the men, so I took it."
a-lá-ḫu-um i-šu,Iddin-abim s. Šū-Ištar owes Al-aḫum 2 shekels gold.
iš-tù ITU.1.KAM ḫu-bu-ur a-na ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám,He will pay two months from the month of Ḫubur.
ú-ṣa-áb li-mu-um ṣí-lu-lu IGI e-lá-lí DUMU i-pí-li-is IGI bi-sá-a IGI bé-lúm-ba-ni DUMU a-šur-be-el-a-wa-tim,"If he does not pay (on time), he will add interest according to the rate of the colony."
a-na a-la-ḫi-im qí-bi4-ma um-ma PUZUR4-a-šur-ma 48 {TÚG}ku-ta-ni dam-qú-tum 2 TÚG ša qá-tim 2 GÚ 10 ma-na AN.NA ku-nu-ki 18.5 ma-na AN.NA qá-tim 2 TÚG ša a-šur-be-el-a-wa-tim 3 ANŠE ṣa-lá-mu mì-ma a-nim a-ra-dí-a-kum sá-ri-dam a-dí ḫa-ḫi-im a-na 17 GÍN KÙ.BABBAR a-gu5-ur 0.5 ma-na URUDU a-na pá-ni-a šé-bi4-lam iš-té-en6 i-na ṣú-ḫa-ri-kà a-na pá-ni-a ṭur4-dam a-ḫi a-ta be-li a-ta tí-ir-ta-kà li-li-kam-ma uz-ni pè-té šu-ma lá a-lá-ḫu-um DUMU du-dí-ki ma-ma-an ú-lá i-de8-ú šu-ut-ma ṭup-pá-am na-ší,To Ali-aḫum from Puzur-Aššur:
a-na a-šùr-na-da <gap> ù ú-ṣur-ša-a-šur qí-bi4-ma um-ma a-šur-ta-ak-la-ku-ma,To Aššur-nādā (and) Uṣur-ša-Aššur from Aššur-taklāku:
ṣí-li-a-ni ša ṭup-pè pí-té-a-ma ṭup-pá-am ḫa-ar-ma-am ša ḫu-bu-ul a-šur-na-da DUMU aḫ-ša-lim ša 1 ma-na KÙ.BABBAR dí-na-šu-um,"Open the tablet containers and give the certified tablet regarding the debt of Aššur-nādā, the son of Ah-šalim,  of 1 mina of silver to him."
a-na-kam KÙ.BABBAR ša-bu-a-ku,I have been paid the silver in full here.
šu-ma a-šur-na-da la i-li-kam a-ta ù a-šur-na-da ṭup-pí pì-té-a-ma ṭup-pu-šu dí-šu-ma ù ki-la-la-ku-nu ku-un-kà,"If Aššur-nādā has not come, then you and Aššur-nādā must open (for) the tablets and give him his tablet, and after that you both must seal (the container)."
šu-ma TÚG.ḪI.A a-na É kà-ri-im ší-ta-áp-kum i-ba-ší TÚG.ḪI.A ša e-zi-bu a qá-tí a-bi-ni i-dá,"If there is a possibility for šitapku-investments of textiles in the colony office, then deposit on our father's account the textiles which I have left."
šu-ma KÙ.BABBAR ší-ta-áp-ku-um i-ba-ší té-er-ta-kà li-li-kam-ma KÙ.BABBAR lu-šé-bi4-lam,"If there is a possibility for šitapku-investments of silver, then send me word so I can send you silver."
um-ma šu-ḫu-bur ù me-er-ú a-šur-i-mì-tí-ma a-na bu-zu-ta-a pu-šu-ke-en6 ù im-dí-DINGIR qí-bi-ma,"From Šū-Ḫubur and the sons of Aššur-imittī to Buzutāya, Pūšu-kēn and Imdī-ilum:"
ṭup-pá-am ša a-lim{ki} a-na i-ku-nim DUMU sá-ma-a a-na e-bu-bi-šu a-na-kam ni-il5-qé-ma ṭup-pá-am ša a-lim{ki} PUZUR4-ì-lí DUMU il5-ba-ni ra-bi-iṣ-ni na-áš-a-ku-nu-tí,We received here the tablet of the city concerning Ikūnum son of Samāya and his clearing and Puzur-ilī son of Il-bāni our attorney brings the tablet of the city to you (pl.).
a-ma-kam i-na ša-ḫa-at PUZUR4-ì-lí ra-bi-ṣí-ni i-zi-za-a-ma i-ku-nam a-na na-ru-qí-šu e-bi-ba-šu-ma ki-ma a-wi-lam tù-bi-ba-a-ni té-er-ta-ku-nu iš-tí a-li-ki-im pá-nim-ma li-li-kam-ma a-na-kam i-na mì-ma i-ku-num i-šu-ú-ni šál-ša-tí-šu lu né-mu-sú-ma lu ni-il5-qé,"There, assist Puzur-ilī our attorney to clear Ikūnum concerning his "
ù ṭup-pu-šu ḫa-ar-ma-am ša ku-nu-ki-šu ša ki-ma e-bi-bu-ni li-qé-a-nim,"Also, take a sealed tablet with his seal from when they clear (him)."
ma-na KÙ.BABBAR ṣa-ru-pu-um i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam PUZUR4-ša-du-we DUMU lá-qé-ep il5-qé,Puzur-šadu'e son of Lā-qēp has received 5 minas of refined silver from the proceeds of Ušinalam's wool. 
IGI a-šùr-GAL DUMU ma-nu-um-šu-um-šu IGI en-na-sú-in DUMU i-dí-a-bi-im IGI i-dí-a-šùr bu du ú,"Witnessed by Aššur-rabi son of Mannum-šumšu, by Enna-Suen son of Iddin-abum, by Iddin-Aššur."
té-er-tí i-li-kà-ku-nu-tí i-na ṣú-ba-tí ša tám-kà-ri-im ṣú-ba-tù an-ḫu-tù-um,"My dear brothers, once or twice I have sent word to you."
i-ba-ší-ú i-ḫi-id-ma <gap> mì-li-ik ṣú-ba-tim mì-il5-kà 1 TÚG SIG5,Among the textiles belonging to the merchant there are some old textiles.
a-lu-a na-áš-a-ku-nu-tí a-ma-kam iš-tí ší-im AN.NA-ki-a KÙ.BABBAR šé-bi4-lá-ni-ma gi-im-lá-ni,Aluwa is bringing you 1 fine textile.
a-na pu-šu-ke-en qí-bi-ma um-ma a-šùr-i-mì-tí ta-ri-iš-ma-tum ù be-lá-tum-ma 20,"To Pūšu-kēn from Aššur-imittī, Tariš-mātum, and Bēlātum:"
ma-na KÙ.BABBAR PUZUR4-a-šur ub-lam,Puzur-Aššūr brought 20 minas silver.
ŠÀ.BA 1 me-at 75 {TÚG}ku-ta-nu 16.83333 ma-na 3 GÍN KÙ.BABBAR it-bu-lu 30,"Thereof, 175 kutānum-textiles were worth 16 minas 53 shekels silver."
ma-na AN.NA-ak qá-tim 13 GÍN.TA KÙ.BABBAR-áp-šu 3 ma-na 18.5 GÍN 6,"30 minas hand tin, at a rate of 13 shekels (per shekel silver), its silver was 3 minas 18 1/2 shekels."
ANŠE ṣa-lá-mu 2 ma-na KÙ.BABBAR it-bu-lu 0.33333,"6 black donkeys, they cost 2 minas silver."
ma-na LÁ 1 GÍN ú-nu-ut ANŠE 0.33333,The gear of the donkey was 19 shekels. 
ma-na KÙ.BABBAR té-ṣú-pé PUZUR4-a-šur il5-qé 0.33333,Puzur-Aššur took additional costs amounting to 20 shekels silver.
ma-na KÙ.BABBAR il5-ba-ni il5-qé,Il-bāni took 20 shekels silver.
a-ma-kam lu-ta-er 12,Let him return it there (?)
GÍN i-šar-be-lí il5-qé,Išar-bēlī took 12 shekels.
a-ma-kam lu-ta-er 0.33333,Let him return it there (?)
ma-na 7 GÍN be-ú-la-at be-li-li 10 GÍN <gap> zi tum,"27 shekels, the beʾulātum of Belili, 19 shekels ... zi-tum."
i-na lu-qú-tim a-ni-tí-im 2 me-at 13 ku-ta-ni 2 ANŠE ù ú-nu-sú-nu a-gu-a DUMU PUZUR4-a-šur i-ra-de8-a-ku-um 52,"From these goods 213 kutānum-textiles, 2 donkeys, and their gear, Agua son of Puzur-Aššūr will bring to you."
ku-ta-ni 2 ANŠE ù ú-nu-sú-nu PUZUR4-a-šur i-ra-de8-a-ku-um KÙ.BABBAR-pí,Puzur-Aššur brings to you 52 kutānum-textiles and 2 donkeys and their gear.
<gap>-um šu-ma <gap> gi-mì-lá-am É a-bi-ni šu-qú-ul <gap> i-ḫi-id-ma KÙ.BABBAR ša,silver ... if ... weigh out as a favor to the house of our father.
a-ma-kam ù ša lu-qú-tim ša e-li-a-ku-ni šé-bi-lam KÙ.BABBAR a-na qá-té-e,Take care to send the silver which is there and that which arises to you from the merchandise.
me-er-e a-šur-ma-lik lá tù-ša-ar KÙ.BABBAR ša a-lá-ḫi-im,Do not release the silver to the accounts of the sons of Aššur-mālik.
ni-il5-qé-ma ḫu-bu-lu-um ša a-šur-ma-lik ša-bu-ú mì-ma lá i-ri-iḫ,We received the silver of Al-aḫum but the debt which Aššur-mālik fulfilled he did not riḫ whatsoever.
IGI ša-lim-a-šur DUMU i-sú-ri-ik IGI zu-ba DUMU IŠTAR-pá-li-il5 ḫa-muš-tum8 ša a-sú ù a-mur-IŠTAR,"Witnesses: Šalim-Aššur s. Issu-rīk, Zupa s. Ištar-pālil"
um-ma a-šùr-i-mì-tí-ma a-na pu-šu-ke-en6 ù a-šùr-i-mì-tí DUMU i-ku-pí-a qí-bi-ma,From Aššur-imittī to Pūšu-kēn and Aššur-imittī s. Ikūn-piya:
a-na a-šur-i-mì-tí qí-bi-ma 1 GÚ 5 ma-na,To Aššur-imittī:
AN.NA ku-nu-ki-a ù 2 TÚG šu-ru-tim <gap> i-a-am <gap>,1 talent 5 minas tin under my seal and 2 black textiles ... mine (PN carries/d to you?)
a-ta ù <gap> a-na šu-a-šùr DUMU a-lá-ḫi-im <gap>,"As for you and PN, [approach/sieze] Šu-Aššur s. Al-aḫum."
a-ḫu-ú-a a-tù-nu a-ma-kam i-na KÙ.BABBAR ša šu-a-šùr ša AN.NA-ki-a ù TÚG.ḪI-tí-a KÙ.BABBAR le-qé-a-ma ku-un-kà-ma i pá-nim-ma šé-bi-lá-nim,"My dear brothers, Take ... there from the silver of Šū-Aššur pertaining to my tin and textiles, and seal it and send it immediately."
a-pu-tum iḫ-da,"Urgent, take care to do it!"
ša ḫu-bu-ul i-dí-a-bi4-im 20 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tù ḫa-mu-uš-tim ša li-ba-a,The debt of Iddin-Abim is 20 minas refined silver.
a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5,From the ḫamuštum of Libbaya he has 13 weeks to pay.
GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb šu-ma lá-ma u4-mu-šu im-lu-ú-ni ṭup-pu-šu ša na-ru-qí-šu il5-ta-áp-tù 5 ma-na KÙ.GI šu-mì šu-{d}EN.LÍL,If he does not pay 1 1/2 shekels per mina per month will be added.
i-lá-pá-at,If
ma-na KÙ.BABBAR i-na me-ši-it e-la-tim i-na e-la-at šu-ku-bi-im DUMU qá-a-tim i-na É kà-ri-im a-la-qé,I will take 1/3 mina silver from the fund of the caravan from the caravan do Šū-Kūbum s. Qaʾatum at the colony office.
KIŠIB PUZUR4-a-šur KIŠIB a-šur-GAL KIŠIB a-lá-bi4-im KIŠIB ba-a-a,"Seals: Puzur-Aššur, Aššur-rabi, Al-abim, Baya."
ša ḫu-bu-ul ba-a-a 7.5 ma-na KÙ.BABBAR ṣa-ru-pá-am,Regarding Baya's debt of 7 1/2 minas refined silver.
iš-tù ḫa-muš-tim ša kur-ub-IŠTAR ú a-lá-ḫi-im a-na 37 ḫa-am-ša-tim i-ša-qal šu-ma i-na u4-mì-šu ma-al-ú-tim lá iš-qúl 1.5 GÍN.TA i-na ITU.KAM-im a-na 1 ma-na-im,He will pay 37 weeks from the ḫamuštum of Kurub-Ištar and Al-aḫim.
ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul ba-a-a,"If he does not pay on time, he will add 1 1/2 shekels per mina per month as interest."
a-na pu-šu-ke-en6 ù i-na-a qí-bi-ma um-ma šu-ku-bu-um-ma 2,To Pūšu-kēn and Innāya from Šū-Kūbum:
GÚ 20 ma-na AN.NA ku-nu-ku 35 {TÚG}ku-ta-nu 18 ma-na AN.NA qá-tim 2 ANŠE ṣa-lá-me ù e-nu-sú-nu 0.33333 ma-na <gap> bé-ú-lá-at a-mur-{d}UTU a-na bé-ú-lá-tí-šu 3 {TÚG}ku-ta-nu a-ḫa-ma dar-ku-ú mì-ma a-nim a-ta-ta i-ra-de8-a-ku-nu-ti,"2 talents 20 minas of tin sealed, 35 kutānum-textiles, 18 minas of hand tin, 2 black donkeys, and their gear, 1/3 minas silver--the be'ulātum-loan of Amur-Šamaš, 3 kutānum-textiles for his be'ulātum loan which are packed up separately, all this, Atata drives to you."
a-ḫu-a a-tù-nu AN.NA ù TÚG.ḪI.A mì-iš-lá li-qé-a-ma KÙ.BABBAR me-eḫ-ra-tim i ra-mì-ni-ku-nu ki-ma ta-ga-mì-lá-ni-ni id-a-ma KÙ.BABBAR i šé-ep i-na-a li-li-kam li-bi4 lá i-lá-mì-in,"My dear brothers, take half of the tin and textiles and deposit the corresponding silver from your own funds as a favor to me and let the silver come in the šēpum of Innāya."
šu-ma AN.NA ù TÚG.ḪI.A lá ta-lá-qé-a-ma lá ta-ga-mì-lá-ni lu a-na i-ta-aṭ-lim lu a-na u4-me pá-tí-ú-tim lu a-na u4-me qúr-bu-tim dí-na-ma a-li ba-lá-ṭí-a ep-ša-ma ù té-er-ta-ku-nu li-li-kam,"If you will not take the tin and textiles and not do me a favor, sell (them) either for cash or on long or short term credit so that I make a profit and let your message come here."
a-na i-na-a qí-bi4-ma,To Innaya:
a-ṣé-er na-áš-pá-ra-tim ša i šé-ep pu-šu-ke-en6 ú-lá-pí-ta-ku-ni mì-nam ḫa-bu-lá-ku-ni-ma ša šé-pì-kà wa-ar-ki-tim ší-im e-ma-ri-a ta-ak-lá-šu i šé-ep ì-lí-a lá tù-šé-bi4-lam,"In addition to the message which I wrote to you in the caravan of Pūšu-kēn, what do I owe you, seeing as in your last šēpum you withheld the price of my donkeys and you did not send it in Iliya's šēpum?"
a-na na-áš-pá-ra-tim ša šé-ep pu-šu-ke-en6 i-ḫi-id,Pay attention to the letters in Pūšu-kēn's šēpum.
i-na a-lá-ki-kà lá ta-qá-bi4 um-ma a-ta-ma mì-šu-um uz-ni lá tap-té,"Do not say at your arrival, ""Why did you not inform me?"""
lá-qé-pu-um MAŠKIM ša a-lim{ki} a-na me-er-e pu-šu-ke-en6 iṣ-ba-at-ni-a-tí-ma um-ma MAŠKIM-ma a-na me-er-e pu-šu-ke-en6-ma a ma-lá ṭup-pì-im ša a-lim{ki}-ma a-nim i-na a-lim{ki} iš-tí be-el a-wa-tí-ku-nu a-ta-wu,"Lā-qēpum, the mayor of the city, seized us against the sons of Pūšu-kēn and the mayor said to the sons of Pūšu-kēn, ""According to the tablet of the city, this in the city with the chief of your(pl.) case I will speak."""
um-ma me-er-ú pu-šu-ke-en6 nu-uš-kà-in a-na ṭup-pì-im ša a-lim{ki} ù MAŠKIM ša be-lí-ni ni-za-ku-ma ni-lá-kam-ma a-na be-el a-wa-tí-ni a-wa-tám ni-da-an,"The sons of Pūšu-kēn said, ""We will establish it. We will clear regarding the tablet of the city and the mayor of our lord and we will come and give the case to the lord of our case."""
IGI il5-ba-ni DUMU a-mur-a-šur IGI i-ku-pì-a DUMU šu-IŠTAR IGI i-na-sú-en6 DUMU e-na-nim DUMU a-mu-a,"Witnesses: Ilī-bāni s. Amur-Aššur, Ikuppiya s. Šū-Ištar, Enna-Suen s. Ennānum s. Amāya(Amuwa)."
KIŠIB ša-lim-a-šur KIŠIB a-sú KIŠIB a-šur-be-el-ma-al-ki-im,"Seals: Šalim-Aššur, Ašu, Aššur-bēl-malkim."
ša ḫu-bu-ul a-sú 5 ma-na KÙ.BABBAR ṣa-ru-pá-am ša a-šur-SIPA,Regarding the Ašu's debt of 5 minas refined silver to Aššur-rēʾī.
iš-tù ḫa-muš-tim ša kà-ší-im a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma i-na u4-mì-šu ma-al-ú-tim lá iš-qúl 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM-im,He will pay 13 weeks from the ḫamuštum of kaššim.
ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-sú,"If he does not pay on time, he will add 1 1/2 shekels per mina per month as interest."
a-na pu-šu-ke-en6 qí-bi-ma um-ma i-ku-pí-a-ma 50 GÚ URUDU ší-kam,To Pūšu-kēn from Ikūn-pīya:
a-kà-ša-da-ku-um,I will bring 50 talents of šikkum copper to you.
ki <gap>,...
um-ma a-na-ku-ma ANŠE.ḪI.A i-lá-tim ú-nu-sú-nu ù e-ri-qá-tim ṭur4-da-am,"I said, ""Dispatch the donkeys of the caravan, their gear and the wagons."""
<gap>-tí 3 ma-na URUDU ma-as-am,...
ù e-wa-ṣa-tim i-dí-{d}UTU ša a-ni-nim ub-lá-kum,Idī-Šamaš of(?)(something is missing here) Anninum brings to you 3 minas washed copper and ewazātum.
a-na a-lá-ḫi-im qí-bi-ma um-ma SIG5-pí-a-šur-ma ša 3 GÍN KÙ.BABBAR sà-ḫe-er-tám sí-pá-ra-tim me-at ší-na-<gap> ku-<gap> ša <gap> a pá-ni-a šé-bi4-lam ṣú-ḫa-ru-um ša DUMU kà-sí-a lu-ub-lam i-na u4-mì-im ša <gap>-nu-<gap> i ḫa-ḫi-im ú-nu-ut i-na ú ra da <gap> ḫa-ra-ni lá a be-et,To Al-aḫum from Damiq-pī-Aššur:
a-na ša-lim-a-ḫi-im qí-bi-ma um-ma pu-šu-ke-en6-ma iš-tù <gap>-zu-kà ša 15 ma-na.TA <gap>-ni 5.5 {TÚG}ku-ta-ni <gap> ip-lá-aḫ ta-nim i-ri-ḫu-nim <gap> GÍN KÙ.BABBAR <gap> bi a-ṣé-er <gap> ta-nim <gap> a-šùr <gap> ŠÀ.BA <gap> zi-kà ša 15 ma-na.TA <gap> ma-na a-na ša 15 ma-na.TA-ma áš-qúl 1 ma-na a-na wa-ar-ki-ú-tim áš-qúl 2 ma-na a-na DUMU i-de-i-IŠTAR áš-qúl 3 ma-na 15 GÍN a-na ša ki-ma,To Šalim-aḫum from Pūšu-kēn:
PUZUR4-a-na áš-qúl 5 GÍN KÙ.BABBAR,I paid out (another) mina later.
a-ṣé-er 15 GÍN ša kà-ṣa-ri-kà ga-me-er,I paid out 2 minas to the son of Idī-Ištar.
3 GÍN a pá-zu-ur-tí {TÚG}ku-sí-a-tí-kà áš-qúl ŠU.NÍGIN 1 GÚ,I paid out 3 minas 15 shekels to the representative of Puzur-Anna.
22 ma-na KÙ.BABBAR a-wi-tí-kà 1.3333300000000001 ma-na 2 GÍN <gap>,5 shekels toward the 15 shekels for your packerare settled.
DUMU <gap> 1.3333300000000001 <gap>,I paid 3 shekels for the smuggled goods-your robes.
a-na {d}MAR.TU-ba-ni a-šùr-i-mì-tí ṣí-lu-lu šu-ku-bi4-im en-nu-um-DINGIR a-šùr-dan ili5-ba-ni en-na-sú-in LUGAL-{d}IM ù zi-ki-ki qí-bi-ma um-ma ša-lim-a-šùr-ma,"To Amurrum-bāni, Aššur-imittī, Şilūlu, Šu-Kūbum, Ennam-ilī, Aššur-dan, Ilī-bāni, Enna-Suen, Šar-Adad and Zikiki from Šalim-Aššur:"
ṭup-pá-am ša kà-ri-im bu-ru-uš-ḫa-dim ṣa-ḫe-er GAL ù ṭup-pá-am ša ú-ší-na-lam DUB.SAR ša kà-ri-im bu-ru-uš-ḫa-dim DUMU i-ba-a ú ṣú-ḫa-ru-um ša ú-ší-na-lam a-na kà-ri-im kà-ni-iš ṣa-ḫe-er GAL a-šu-mì a-bu-ša-lim ÌR ub-lu-nim,"The scribe of the Burušhaddum colony, Ibaya's son and a servant of Ušinalam have brought a tablet from the plenary assembly of the Burušhaddum colony and a tablet from Ušinalam to the plenary assembly of the Kanesh colony concerning the slave Abu-šalim. "
um-ma šu-nu-ma 16 li-me-e 40 ma-na URUDU ší-im SÍG.ḪI.A a-bu-ša-lim ÌR a-na ú-ší-na-lam ḫa-bu-ul 30 li-me-e URUDU ša nam-e-dim ša É.GAL-lúm ḫa-bu-lu ú-ší-na-lam ú-ṣa-li-im,"They said: ""The slave of Abu-šalim owes 16,040 minas of copper, the price of wool, to Ušinalam. As to the 30,000 minas of copper from the others that they owe to the palace,  he answered Ušinalam."""
um-ma šu-nu-ma a-bu-ša-lim li-li-kam šu-ma a-bu-ša-lim lá-šu bé-el-šu le-tí-qám a-na-kam a-na na-áp-ša-tí-ni ù KÙ.BABBAR-áp a-bu-ša-lim ni-ša-ḫu-ut ší-ip-ru ša a-lim{ki} ku-lu-šu-nu-ma ù kà-ru-um kà-ni-iš ṭup-pí-šu-nu iš-ta-me-ú-ma,"They went on: ""Abu-šalim must come. If Abu-šalim is absent, his master must travel. Here we fear for our lives and Abu-šalim's silver."" When all of the envoys from the City and the Kanesh colony had heard their letters, "
